subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
73,1,P,-1,1,9751,12752,3001,3000,1,632,495
73,1,P,-1,2,9751,15422,5671,2411,3,782,390
73,1,P,-1,3,9751,17877,8126,2196,5,662,300
73,1,P,-2,1,26075,28920,2845,2845,2,332,465
73,1,P,-2,2,26075,30479,4404,1301,4,452,360
73,1,P,-2,3,26075,31917,5842,1180,8,467,90
73,1,P,-3,1,39928,42283,2355,2355,6,827,210
73,1,P,-3,2,39928,43431,3503,889,7,287,180
73,1,P,-3,3,39928,45597,5669,1907,9,647,120
73,1,T,1,1,52764,56750,3986,3986,8,467,90
73,1,T,1,2,52764,57969,5205,961,5,662,300
73,1,T,2,1,63749,66189,2440,2440,6,827,210
73,1,T,2,2,63749,67463,3714,1016,4,452,360
73,1,T,3,1,74074,76468,2394,2394,4,452,360
73,1,T,3,2,74074,77848,3774,1122,7,287,180
73,1,T,3,3,74074,79190,5116,1084,2,332,465
73,1,T,4,1,85769,87878,2109,2109,8,467,90
73,1,T,4,2,85769,90895,5126,2758,1,632,495
73,1,T,4,3,85769,91262,5493,109,1,632,495
73,1,T,4,4,85769,92467,6698,947,5,662,300
73,1,T,5,1,100257,102498,2241,2241,3,782,390
73,1,T,5,2,100257,103952,3695,1196,4,452,360
73,1,T,5,3,100257,106600,6343,2391,1,632,495
73,1,T,5,4,100257,107655,7398,796,7,287,180
73,1,T,6,1,115473,117840,2367,2367,6,827,210
73,1,T,6,2,115473,118994,3521,896,1,632,495
73,1,T,6,3,115473,120243,4770,992,5,662,300
73,1,T,6,4,115473,122430,6957,1928,8,467,90
73,1,T,7,1,131182,133695,2513,2513,5,662,300
73,1,T,7,2,131182,135258,4076,1305,2,332,465
73,1,T,7,3,131182,137236,6054,1719,1,632,495
73,1,T,7,4,131182,139234,8052,1739,8,467,90
73,1,T,7,5,131182,140608,9426,1116,6,827,210
73,1,T,8,1,149471,151994,2523,2523,4,452,360
73,1,T,8,2,149471,153148,3677,897,7,287,180
73,1,T,8,3,149471,154220,4749,814,2,332,465
73,1,T,8,4,149471,156194,6723,1716,5,662,300
73,1,T,8,5,149471,157114,7643,661,1,632,495
73,1,T,9,1,166700,170080,3380,3380,3,782,390
73,1,T,9,2,166700,171065,4365,726,9,647,120
73,1,T,9,3,166700,172305,5605,982,4,452,360
73,1,T,9,4,166700,173464,6764,900,7,287,180
73,1,T,9,5,166700,174368,7668,646,2,332,465
73,1,T,9,6,166700,178020,11320,3394,8,467,90
73,1,T,10,1,188156,191012,2856,2855,3,782,390
73,1,T,10,2,188156,195436,7280,4166,7,287,180
73,1,T,10,3,188156,197315,9159,1620,2,332,465
73,1,T,10,4,188156,199160,11004,1586,8,467,90
73,1,T,10,5,188156,202381,14225,2965,4,452,360
