subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
19,1,P,-1,1,12501,17385,4884,4884,1,632,495
19,1,P,-1,2,12501,18700,6199,1056,3,782,390
19,1,P,-1,3,12501,19528,7027,570,5,662,300
19,1,P,-2,1,26246,28388,2142,2142,2,332,465
19,1,P,-2,2,26246,29494,3248,848,4,452,360
19,1,P,-2,3,26246,30350,4104,597,8,467,90
19,1,P,-3,1,37186,39064,1878,1878,6,827,210
19,1,P,-3,2,37186,39960,2774,637,7,287,180
19,1,P,-3,3,37186,41013,3827,795,9,647,120
19,1,T,1,1,49587,52145,2558,2558,8,467,90
19,1,T,1,2,49587,53504,3917,1101,5,662,300
19,1,T,2,1,59035,61682,2647,2647,6,827,210
19,1,T,2,2,59035,62835,3800,895,4,452,360
19,1,T,3,1,71163,73154,1991,1991,4,452,360
19,1,T,3,2,71163,73980,2817,568,7,287,180
19,1,T,3,3,71163,74782,3619,543,2,332,465
19,1,T,4,1,81413,82853,1440,1440,8,467,90
19,1,T,4,2,81413,84200,2787,1088,1,632,495
19,1,T,4,3,81413,84972,3559,513,5,662,300
19,1,T,5,1,93801,96404,2603,2603,3,782,390
19,1,T,5,2,93801,97557,3756,895,4,452,360
19,1,T,5,3,93801,98762,4961,946,1,632,495
19,1,T,5,4,93801,99918,6117,897,7,287,180
19,1,T,6,1,107489,108811,1322,1322,6,827,210
19,1,T,6,2,107489,109938,2449,869,5,662,300
19,1,T,6,3,107489,111182,3693,986,1,632,495
19,1,T,6,4,107489,112183,4694,743,8,467,90
19,1,T,7,1,120695,122551,1856,1856,5,662,300
19,1,T,7,2,120695,123704,3009,895,2,332,465
19,1,T,7,3,120695,124735,4040,773,1,632,495
19,1,T,7,4,120695,125484,4789,491,8,467,90
19,1,T,7,5,120695,126604,5909,862,6,827,210
19,1,T,8,1,135118,138458,3340,3340,2,332,465
19,1,T,8,2,135118,139426,4308,710,4,452,360
19,1,T,8,3,135118,140183,5065,498,7,287,180
19,1,T,8,4,135118,141413,6295,972,3,782,390
19,1,T,8,5,135118,142183,7065,512,1,632,495
19,1,T,9,1,151919,153670,1751,1751,3,782,390
19,1,T,9,2,151919,154482,2563,553,9,647,120
19,1,T,9,3,151919,155591,3672,850,4,452,360
19,1,T,9,4,151919,156807,4888,958,2,332,465
19,1,T,9,5,151919,157786,5867,721,8,467,90
19,1,T,9,6,151919,158664,6745,620,7,287,180
19,1,T,10,1,168282,169969,1687,1686,3,782,390
19,1,T,10,2,168282,171042,2760,814,7,287,180
19,1,T,10,3,168282,172026,3744,726,2,332,465
19,1,T,10,4,168282,173006,4724,722,4,452,360
19,1,T,10,5,168282,173944,5662,681,8,467,90
19,1,T,10,6,168282,174794,6512,592,9,647,120
