subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
100,1,P,-1,16201,3,135,135,3,0,1,24338
100,1,P,-2,46091,3,248,248,3,0,1,8421
100,1,P,-3,60063,3,679,679,3,0,1,13302
100,1,T,1,85380,2,85,85,2,0,1,13212
100,1,T,2,103140,2,64,644,2,1,0,9574
100,1,T,3,118266,3,472,472,3,0,1,7707
100,1,T,4,131528,3,815,815,3,0,1,7942
100,1,T,5,146026,4,3417,35417,1,4,0,9665
100,1,T,6,162247,4,6158,6518,2,2,0,6471
