subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
22,1,P,-1,1,10906,18840,7934,7934,1,632,495
22,1,P,-1,2,10906,23414,12508,4316,5,662,300
22,1,P,-1,3,10906,27135,16229,3463,7,287,180
22,1,P,-2,1,34111,37586,3475,3475,2,332,465
22,1,P,-2,2,34111,39462,5351,1617,4,452,360
22,1,P,-2,3,34111,41040,6929,1319,8,467,90
22,1,P,-3,1,47969,52622,4653,4653,6,827,210
22,1,P,-3,2,47969,53671,5702,790,9,647,120
22,1,P,-3,3,47969,55249,7280,1319,7,287,180
22,1,T,1,1,68128,74225,6097,6097,5,662,300
22,1,T,1,2,68128,75550,7422,1067,8,467,90
22,1,T,2,1,81647,85489,3842,3842,4,452,360
22,1,T,2,2,81647,86790,5143,1042,6,827,210
