subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
67,1,P,-1,1,11247,14217,2970,2970,1,632,495
67,1,P,-1,2,11247,15213,3966,737,3,782,390
67,1,P,-1,3,11247,18130,6883,2659,5,662,300
67,1,P,-2,1,24839,27551,2712,2712,2,332,465
67,1,P,-2,2,24839,28668,3829,859,4,452,360
67,1,P,-2,3,24839,31128,6289,2201,8,467,90
67,1,P,-3,1,38015,41238,3223,3223,6,827,210
67,1,P,-3,2,38015,42563,4548,1067,9,647,120
67,1,P,-3,3,38015,43916,5901,1094,7,287,180
67,1,T,1,1,57389,61872,4483,4483,8,467,90
67,1,T,1,2,57389,63180,5791,1049,5,662,300
67,1,T,2,1,69017,71867,2850,2850,6,827,210
67,1,T,2,2,69017,72506,3489,380,6,827,210
67,1,T,2,3,69017,73467,4450,703,4,452,360
67,1,T,3,1,85522,88403,2881,2881,4,452,360
67,1,T,3,2,85522,89858,4336,1198,7,287,180
67,1,T,3,3,85522,91243,5721,1126,2,332,465
67,1,T,4,1,97820,103764,5944,5944,8,467,90
67,1,T,4,2,97820,105004,7184,981,1,632,495
67,1,T,4,3,97820,105975,8155,713,5,662,300
67,1,T,5,1,114701,117655,2954,2954,3,782,390
67,1,T,5,2,114701,119200,4499,1286,4,452,360
67,1,T,5,3,114701,120653,5952,1195,1,632,495
67,1,T,5,4,114701,121901,7200,989,7,287,180
67,1,T,6,1,129892,133537,3645,3645,6,827,210
67,1,T,6,2,129892,135518,5626,1723,1,632,495
67,1,T,6,3,129892,136933,7041,1156,5,662,300
67,1,T,6,4,129892,139230,9338,2038,8,467,90
67,1,T,7,1,147767,150792,3025,3025,5,662,300
67,1,T,7,2,147767,152228,4461,1178,2,332,465
67,1,T,7,3,147767,153709,5942,1222,1,632,495
67,1,T,7,4,147767,155321,7554,1354,8,467,90
67,1,T,7,5,147767,156515,8748,936,6,827,210
67,1,T,8,1,166527,169401,2874,2874,4,452,360
67,1,T,8,2,166527,170529,4002,870,2,332,465
67,1,T,8,3,166527,171626,5099,839,7,287,180
67,1,T,8,4,166527,173034,6507,1150,3,782,390
67,1,T,8,5,166527,174021,7494,728,1,632,495
67,1,T,9,1,184001,187380,3379,3379,3,782,390
67,1,T,9,2,184001,188991,4990,1352,9,647,120
67,1,T,9,3,184001,192089,8088,2840,8,467,90
67,1,T,9,4,184001,193470,9469,1122,4,452,360
67,1,T,9,5,184001,194417,10416,689,2,332,465
67,1,T,9,6,184001,195288,11287,612,7,287,180
67,1,T,10,1,205307,207849,2542,2542,3,782,390
67,1,T,10,2,205307,209819,4512,1711,7,287,180
67,1,T,10,3,205307,211296,5989,1219,2,332,465
67,1,T,10,4,205307,212480,7173,925,4,452,360
67,1,T,10,5,205307,216289,10982,3551,8,467,90
67,1,T,10,6,205307,217598,12291,1050,9,647,120
