subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
123,1,P,-1,1,68250,70715,2465,2465,1,632,495
123,1,P,-1,2,68250,71076,2826,104,3,782,390
123,1,P,-1,3,68250,71417,3167,86,5,662,300
123,1,P,-2,1,78298,80092,1794,1794,2,332,465
123,1,P,-2,2,78298,81223,2925,874,4,452,360
123,1,P,-2,3,78298,82075,3777,593,8,467,90
123,1,P,-3,1,88742,90568,1826,1826,6,827,210
123,1,P,-3,2,88742,91489,2747,662,7,287,180
123,1,P,-3,3,88742,92288,3546,541,9,647,120
123,1,T,1,1,103211,105157,1946,1946,8,467,90
123,1,T,1,2,103211,106201,2990,786,5,662,300
123,1,T,2,1,111515,113156,1641,1641,6,827,210
123,1,T,2,2,111515,114219,2704,804,4,452,360
123,1,T,3,1,121004,122399,1395,1395,4,452,360
123,1,T,3,2,121004,123473,2469,815,7,287,180
123,1,T,3,3,121004,124409,3405,678,2,332,465
123,1,T,4,1,130971,132599,1628,1628,8,467,90
123,1,T,4,2,130971,133783,2812,926,1,632,495
123,1,T,4,3,130971,134650,3679,608,5,662,300
123,1,T,5,1,142337,143873,1536,1536,3,782,390
123,1,T,5,2,142337,145027,2690,896,4,452,360
123,1,T,5,3,142337,145967,3630,681,1,632,495
123,1,T,5,4,142337,146704,4367,478,7,287,180
123,1,T,6,1,154043,155627,1584,1584,6,827,210
123,1,T,6,2,154043,157057,3014,1172,1,632,495
123,1,T,6,3,154043,158242,4199,928,5,662,300
123,1,T,6,4,154043,159340,5297,840,7,287,180
123,1,T,7,1,168195,169918,1723,1723,1,632,495
123,1,T,7,2,168195,171193,2998,1017,2,332,465
123,1,T,7,3,168195,172229,4034,777,8,467,90
123,1,T,7,4,168195,173107,4912,620,6,827,210
123,1,T,8,1,182357,184387,2030,2030,4,452,360
123,1,T,8,2,182357,185480,3123,835,2,332,465
123,1,T,8,3,182357,186496,4139,758,7,287,180
123,1,T,8,4,182357,187532,5175,777,3,782,390
123,1,T,8,5,182357,188338,5981,548,1,632,495
123,1,T,9,1,197760,199763,2003,2003,3,782,390
123,1,T,9,2,197760,200778,3018,757,9,647,120
123,1,T,9,3,197760,201933,4173,898,1,632,495
123,1,T,9,4,197760,203059,5299,869,4,452,360
123,1,T,9,5,197760,204174,6414,856,2,332,465
123,1,T,9,6,197760,205124,7364,691,8,467,90
123,1,T,10,1,216026,217650,1624,1624,3,782,390
123,1,T,10,2,216026,218962,2936,1054,2,332,465
123,1,T,10,3,216026,219807,3781,587,4,452,360
123,1,T,10,4,216026,220655,4629,589,7,287,180
123,1,T,10,5,216026,221359,5333,446,9,647,120
