subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
86,1,P,-1,1,9930,18551,8621,8621,1,632,495
86,1,P,-1,2,9930,19314,9384,504,3,782,390
86,1,P,-1,3,9930,22452,12522,2880,5,662,300
86,1,P,-2,1,30719,36328,5609,5609,2,332,465
86,1,P,-2,2,30719,36816,6097,230,4,452,360
86,1,P,-3,1,50675,54578,3903,3903,7,287,180
86,1,P,-3,2,50675,56348,5673,1514,8,467,90
86,1,P,-3,3,50675,59720,9045,3114,9,647,120
86,1,P,-3,4,50675,62071,11396,2093,7,287,180
86,1,P,-3,5,50675,70084,19409,7755,7,287,180
86,1,P,-3,6,50675,70870,20195,530,8,467,90
86,1,P,-3,7,50675,71515,20840,388,9,647,120
86,1,T,1,1,91960,98466,6506,6506,8,467,90
86,1,T,1,2,91960,99851,7891,1130,5,662,300
86,1,T,2,1,105675,118890,13215,13215,6,827,210
86,1,T,2,2,105675,119679,14004,532,4,452,360
86,1,T,3,1,127271,132729,5458,5458,4,452,360
86,1,T,3,2,127271,133251,5980,264,7,287,180
86,1,T,3,3,127271,133859,6588,350,2,332,465
86,1,T,4,1,141296,151743,10447,10447,4,452,360
86,1,T,4,2,141296,153265,11969,1264,2,332,465
86,1,T,4,3,141296,153839,12543,318,1,632,495
86,1,T,5,1,168541,176456,7915,7915,3,782,390
86,1,T,5,2,168541,176971,8430,258,4,452,360
86,1,T,5,3,168541,177462,8921,233,1,632,495
86,1,T,5,4,168541,178231,9690,513,7,287,180
86,1,T,6,1,185609,198078,12469,12469,5,662,300
86,1,T,6,2,185609,198635,13026,298,4,452,360
86,1,T,6,3,185609,199256,13647,363,7,287,180
86,1,T,6,4,185609,200751,15142,1236,8,467,90
86,1,T,6,5,185609,201385,15776,378,9,647,120
86,1,T,7,1,211596,217110,5514,5514,4,452,360
86,1,T,7,2,211596,217739,6143,371,7,287,180
86,1,T,7,3,211596,232939,21343,14942,8,467,90
86,1,T,7,4,211596,233544,21948,349,9,647,120
86,1,T,7,5,211596,234524,22928,722,6,827,210
86,1,T,7,6,211596,235937,24341,1155,3,782,390
86,1,T,7,7,211596,237191,25595,997,1,632,495
86,1,T,7,8,211596,239837,28241,2388,5,662,300
86,1,T,8,1,249156,260687,11531,11531,4,452,360
86,1,T,8,2,249156,261062,11906,118,2,332,465
86,1,T,8,3,249156,261603,12447,283,7,287,180
86,1,T,8,4,249156,262184,13028,327,8,467,90
86,1,T,8,5,249156,262725,13569,284,9,647,120
