subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
129,1,P,-1,1,8341,11416,3075,3075,1,632,495
129,1,P,-1,2,8341,30661,22320,18987,1,632,495
129,1,P,-1,3,8341,31451,23110,531,3,782,390
129,1,P,-1,4,8341,32156,23815,447,5,662,300
129,1,P,-2,1,39133,43991,4858,4858,2,332,465
129,1,P,-2,2,39133,44601,5468,352,4,452,360
129,1,P,-2,3,39133,45208,6075,349,8,467,90
129,1,P,-3,1,51904,59170,7266,7266,6,827,210
129,1,P,-3,2,51904,60116,8212,687,7,287,180
129,1,P,-3,3,51904,61292,9388,918,9,647,120
129,1,T,1,1,68431,74972,6541,6541,8,467,90
129,1,T,1,2,68431,76176,7745,946,5,662,300
129,1,T,2,1,88686,92622,3936,3936,6,827,210
129,1,T,2,2,88686,93378,4692,499,4,452,360
129,1,T,3,1,101992,105396,3404,3404,4,452,360
129,1,T,3,2,101992,105972,3980,318,7,287,180
129,1,T,3,3,101992,106713,4721,483,2,332,465
129,1,T,4,1,112845,116843,3998,3998,8,467,90
129,1,T,4,2,112845,127995,15150,10894,1,632,495
129,1,T,4,3,112845,128560,15715,309,5,662,300
129,1,T,5,1,135749,139422,3673,3673,3,782,390
129,1,T,5,2,135749,140045,4296,365,1,632,495
129,1,T,5,3,135749,140546,4797,243,4,452,360
129,1,T,5,4,135749,141109,5360,305,7,287,180
129,1,T,6,1,148461,154607,6146,6146,6,827,210
129,1,T,6,2,148461,155119,6658,256,5,662,300
129,1,T,6,3,148461,156910,8449,1533,1,632,495
129,1,T,6,4,148461,157422,8961,253,8,467,90
