subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
56,1,P,-1,1,11180,13000,1820,1819,1,632,495
56,1,P,-1,2,11180,13627,2447,368,3,782,390
56,1,P,-1,3,11180,14979,3799,1094,5,662,300
56,1,P,-2,1,23483,25023,1540,1540,2,332,465
56,1,P,-2,2,23483,25824,2341,542,4,452,360
56,1,P,-2,3,23483,26647,3164,564,8,467,90
56,1,P,-3,1,33805,35249,1444,1444,6,827,210
56,1,P,-3,2,33805,36193,2388,685,7,287,180
56,1,P,-3,3,33805,37524,3719,1072,9,647,120
56,1,T,1,1,46069,49175,3106,3106,5,662,300
56,1,T,2,1,55626,57002,1376,1376,6,827,210
56,1,T,2,2,55626,58152,2526,892,4,452,360
56,1,T,3,1,64964,66217,1253,1253,4,452,360
56,1,T,3,2,64964,67233,2269,758,7,287,180
56,1,T,3,3,64964,68190,3226,699,2,332,465
56,1,T,4,1,75740,77221,1481,1481,8,467,90
56,1,T,4,2,75740,78131,2391,652,1,632,495
56,1,T,4,3,75740,80827,5087,2438,5,662,300
56,1,T,5,1,88226,89809,1583,1583,3,782,390
56,1,T,5,2,88226,100457,12231,10390,7,287,180
56,1,T,5,3,88226,101378,13152,662,4,452,360
56,1,T,6,1,109795,111275,1480,1480,6,827,210
56,1,T,6,2,109795,114146,4351,2612,1,632,495
56,1,T,6,3,109795,116656,6861,2252,5,662,300
56,1,T,6,4,109795,119003,9208,2089,8,467,90
56,1,T,7,1,128055,129636,1581,1581,5,662,300
56,1,T,7,2,128055,136479,8424,6585,2,332,465
56,1,T,7,3,128055,137380,9325,643,1,632,495
56,1,T,7,4,128055,142271,14216,4633,8,467,90
56,1,T,8,1,151927,153211,1284,1284,4,452,360
56,1,T,8,2,151927,154861,2934,1393,2,332,465
56,1,T,8,3,151927,156161,4234,1043,7,287,180
56,1,T,8,4,151927,160298,8371,3879,3,782,390
