subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
31,1,P,-1,1,16074,22390,6316,6316,1,632,495
31,1,P,-1,2,16074,23122,7048,474,3,782,390
31,1,P,-1,3,16074,23884,7810,504,5,662,300
31,1,P,-2,1,30449,36028,5579,5579,2,332,465
31,1,P,-2,2,30449,36563,6114,277,4,452,360
31,1,P,-2,3,30449,37329,6880,507,8,467,90
31,1,P,-3,1,44032,56906,12874,12874,2,332,465
31,1,P,-3,2,44032,57472,13440,307,4,452,360
31,1,P,-3,3,44032,58032,14000,301,7,287,180
31,1,P,-3,4,44032,58627,14595,337,9,647,120
31,1,P,-3,5,44032,59256,15224,371,6,827,210
31,1,T,1,1,66107,70830,4723,4723,8,467,90
31,1,T,1,2,66107,71445,5338,357,5,662,300
31,1,T,2,1,77016,81432,4416,4416,6,827,210
31,1,T,2,2,77016,82131,5115,442,4,452,360
31,1,T,3,1,88423,93468,5045,5045,4,452,360
31,1,T,3,2,88423,94138,5715,412,7,287,180
31,1,T,3,3,88423,94871,6448,475,2,332,465
31,1,T,4,1,101137,105444,4307,4307,8,467,90
31,1,T,4,2,101137,106133,4996,431,5,662,300
31,1,T,4,3,101137,106786,5649,395,1,632,495
31,1,T,5,1,114106,119540,5434,5434,3,782,390
31,1,T,5,2,114106,120286,6180,488,1,632,495
31,1,T,5,3,114106,120986,6880,442,4,452,360
31,1,T,5,4,114106,121603,7497,359,7,287,180
31,1,T,6,1,128967,133989,5022,5022,6,827,210
31,1,T,6,2,128967,135321,6354,1074,5,662,300
31,1,T,6,3,128967,136023,7056,444,1,632,495
31,1,T,6,4,128967,136788,7821,507,8,467,90
