subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
20,1,P,-2,1,47246,50508,3262,3262,2,332,465
20,1,P,-2,2,47246,56048,8802,5282,4,452,360
20,1,P,-2,3,47246,59230,11984,2923,8,467,90
20,1,T,1,1,100885,106905,6020,6020,8,467,90
20,1,T,1,2,100885,108069,7184,906,5,662,300
20,1,T,2,1,115532,120424,4892,4892,6,827,210
20,1,T,2,2,115532,121980,6448,1297,4,452,360
20,1,T,3,1,128807,132119,3312,3312,7,287,180
20,1,T,3,2,128807,133681,4874,1304,4,452,360
20,1,T,3,3,128807,134929,6122,990,2,332,465
20,1,T,4,1,141681,145814,4133,4133,8,467,90
20,1,T,4,2,141681,147289,5608,1217,5,662,300
20,1,T,4,3,141681,148771,7090,1224,1,632,495
