subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
94,1,P,-1,11025,3,135,3135,0,4,0,12857
94,1,P,-2,29426,3,248,8248,0,4,0,14261
94,1,P,-3,49237,3,679,,0,3,0,24882
94,1,T,1,80113,2,85,85,2,0,1,6383
94,1,T,2,91038,2,64,64,2,0,1,6086
94,1,T,3,102679,3,472,472,3,0,1,9474
94,1,T,4,117704,3,815,851,1,2,0,7456
94,1,T,5,131720,4,3417,3741,1,3,0,9167
94,1,T,6,147445,4,6158,6851,2,2,0,7755
