subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
101,1,P,-1,11543,3,135,531,1,2,0,20741
101,1,P,-2,37832,3,248,248,3,0,1,5957
101,1,P,-3,49340,3,679,679,3,0,1,7334
101,1,T,1,62390,2,85,85,2,0,1,5339
101,1,T,2,72276,2,64,64,2,0,1,4781
101,1,T,3,82610,3,472,472,3,0,1,5874
101,1,T,4,94034,3,815,815,3,0,1,4337
101,1,T,5,104923,4,3417,3147,2,2,0,6085
101,1,T,6,117568,4,6158,6518,2,2,0,6766
