subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
64,1,P,-2,1,36327,41240,4913,4913,2,332,465
64,1,P,-2,2,36327,41778,5451,279,4,452,360
64,1,P,-2,3,36327,42491,6164,456,8,467,90
64,1,P,-3,1,49073,51575,2502,2501,6,827,210
64,1,P,-3,2,49073,52323,3250,489,7,287,180
64,1,P,-3,3,49073,53045,3972,464,9,647,120
64,1,T,1,1,61026,63554,2528,2528,8,467,90
64,1,T,1,2,61026,64332,3306,519,5,662,300
64,1,T,2,1,69999,72284,2285,2285,6,827,210
64,1,T,2,2,69999,73129,3130,587,4,452,360
64,1,T,3,1,80033,82186,2153,2153,4,452,360
64,1,T,3,2,80033,83147,3114,703,7,287,180
64,1,T,3,3,80033,83946,3913,540,2,332,465
64,1,T,4,1,90739,92895,2156,2156,8,467,90
64,1,T,4,2,90739,93933,3194,780,5,662,300
64,1,T,4,3,90739,94703,3964,512,1,632,495
64,1,T,5,1,102555,108974,6419,6419,3,782,390
64,1,T,5,2,102555,110207,7652,975,7,287,180
64,1,T,5,3,102555,111013,8458,547,4,452,360
64,1,T,5,4,102555,111754,9199,482,1,632,495
64,1,T,6,1,125159,128605,3446,3446,6,827,210
64,1,T,6,2,125159,130063,4904,1199,1,632,495
64,1,T,6,3,125159,131299,6140,977,5,662,300
64,1,T,6,4,125159,132286,7127,729,8,467,90
64,1,T,8,1,168118,170310,2192,2192,4,452,360
64,1,T,8,2,168118,171392,3274,824,2,332,465
64,1,T,8,3,168118,172422,4304,773,7,287,180
64,1,T,8,4,168118,173421,5303,741,3,782,390
64,1,T,8,5,168118,174171,6053,492,1,632,495
64,1,T,9,1,184097,186990,2893,2893,3,782,390
64,1,T,9,2,184097,189334,5237,2086,2,332,465
64,1,T,9,3,184097,190257,6160,664,4,452,360
64,1,T,9,4,184097,190969,6872,453,9,647,120
64,1,T,9,5,184097,191498,7401,271,7,287,180
64,1,T,10,1,201503,208109,6606,6606,3,782,390
64,1,T,10,2,201503,212421,10918,4054,2,332,465
64,1,T,10,3,201503,215021,13518,2342,7,287,180
64,1,T,10,4,201503,216624,15121,1345,8,467,90
64,1,T,10,5,201503,217351,15848,469,9,647,120
64,1,T,10,6,201503,218049,16546,439,4,452,360
