subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
36,1,P,-1,1,11493,14930,3437,3437,1,632,495
36,1,P,-1,2,11493,17829,6336,2641,3,782,390
36,1,P,-1,3,11493,19608,8115,1521,5,662,300
36,1,P,-2,1,27366,29073,1707,1707,2,332,465
36,1,P,-2,2,27366,30236,2870,905,4,452,360
36,1,P,-2,3,27366,33426,6060,2932,8,467,90
36,1,P,-3,1,40894,42115,1221,1221,6,827,210
36,1,P,-3,2,40894,43741,2847,1368,7,287,180
36,1,P,-3,3,40894,45036,4142,1037,9,647,120
36,1,T,1,1,52210,54014,1804,1804,8,467,90
36,1,T,1,2,52210,55263,3053,991,5,662,300
36,1,T,2,1,60939,62513,1574,1574,6,827,210
36,1,T,2,2,60939,63823,2884,1053,4,452,360
36,1,T,3,1,71460,72957,1497,1497,4,452,360
36,1,T,3,2,71460,74131,2671,916,7,287,180
36,1,T,3,3,71460,75284,3824,895,2,332,465
36,1,T,4,1,82805,85588,2783,2783,8,467,90
36,1,T,4,2,82805,86889,4084,1043,1,632,495
36,1,T,4,3,82805,87995,5190,848,5,662,300
36,1,T,5,1,96218,97619,1401,1401,3,782,390
36,1,T,5,2,96218,98908,2690,1031,4,452,360
36,1,T,5,3,96218,99987,3769,821,1,632,495
36,1,T,5,4,96218,101156,4938,911,7,287,180
36,1,T,6,1,109095,111014,1919,1919,6,827,210
36,1,T,6,2,109095,112284,3189,1012,1,632,495
36,1,T,6,3,109095,113375,4280,833,5,662,300
36,1,T,6,4,109095,114494,5399,861,8,467,90
36,1,T,7,1,123832,125384,1552,1552,5,662,300
36,1,T,7,2,123832,126405,2573,763,2,332,465
36,1,T,7,3,123832,128602,4770,1939,1,632,495
36,1,T,7,4,123832,129598,5766,738,8,467,90
36,1,T,7,5,123832,130624,6792,768,6,827,210
36,1,T,8,1,141176,144509,3333,3333,4,452,360
36,1,T,8,2,141176,145588,4412,820,2,332,465
36,1,T,8,3,141176,146676,5500,830,7,287,180
36,1,T,8,4,141176,148374,7198,1440,1,632,495
36,1,T,8,5,141176,156514,15338,7882,5,662,300
36,1,T,9,1,166728,169350,2622,2622,3,782,390
36,1,T,9,2,166728,173428,6700,3820,4,452,360
36,1,T,9,3,166728,176545,9817,2859,9,647,120
36,1,T,9,4,166728,177560,10832,757,2,332,465
36,1,T,9,5,166728,178458,11730,639,7,287,180
36,1,T,10,1,189633,190549,916,916,3,782,390
36,1,T,10,2,189633,191640,2007,833,7,287,180
36,1,T,10,3,189633,197649,8016,5750,2,332,465
36,1,T,10,4,189633,200102,10469,2195,9,647,120
36,1,T,10,5,189633,201118,11485,757,4,452,360
36,1,T,10,6,189633,207135,17502,5759,8,467,90
