subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
46,1,P,-1,1,9899,26895,16996,16996,1,632,495
46,1,P,-1,2,9899,32714,22815,5561,5,662,300
46,1,P,-2,1,43915,52268,8353,8353,2,332,465
46,1,P,-2,2,43915,58780,14865,6254,4,452,360
46,1,P,-2,3,43915,63453,19538,4414,8,467,90
46,1,P,-3,1,71475,75521,4046,4046,6,827,210
46,1,P,-3,2,71475,76979,5504,1200,7,287,180
46,1,P,-3,3,71475,77903,6428,666,9,647,120
46,1,T,1,1,84931,90655,5724,5724,8,467,90
46,1,T,1,2,84931,93502,8571,2589,5,662,300
46,1,T,2,1,99838,102855,3017,3017,6,827,210
46,1,T,2,2,99838,103793,3955,680,4,452,360
46,1,T,3,1,111013,113090,2077,2077,4,452,360
46,1,T,3,2,111013,113950,2937,602,7,287,180
46,1,T,3,3,111013,114634,3621,425,2,332,465
46,1,T,4,1,121710,125483,3773,3773,8,467,90
46,1,T,4,2,121710,126928,5218,1187,1,632,495
46,1,T,4,3,121710,127995,6285,809,5,662,300
46,1,T,5,1,135913,137093,1180,1180,3,782,390
46,1,T,5,2,135913,138143,2230,792,4,452,360
46,1,T,5,3,135913,138968,3055,568,1,632,495
46,1,T,5,4,135913,139919,4006,692,7,287,180
46,1,T,6,1,147984,149614,1630,1630,6,827,210
46,1,T,6,2,147984,150474,2490,602,1,632,495
46,1,T,6,3,147984,151194,3210,462,5,662,300
46,1,T,6,4,147984,152110,4126,657,8,467,90
46,1,T,7,1,161391,163863,2472,2472,5,662,300
46,1,T,7,2,161391,164844,3453,723,2,332,465
46,1,T,7,3,161391,165624,4233,521,1,632,495
46,1,T,7,4,161391,166344,4953,461,8,467,90
46,1,T,8,1,175563,179128,3565,3565,4,452,360
46,1,T,8,2,175563,180301,4738,915,2,332,465
46,1,T,8,3,175563,181021,5458,462,7,287,180
46,1,T,8,4,175563,188560,12997,7280,5,662,300
46,1,T,8,5,175563,189418,13855,600,1,632,495
