subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
71,1,P,-1,1,25588,29569,3981,3981,1,632,495
71,1,P,-1,2,25588,30455,4867,628,3,782,390
71,1,P,-1,3,25588,43889,18301,13176,5,662,300
71,1,P,-2,1,50347,57357,7010,7010,4,452,360
71,1,P,-2,2,50347,58023,7676,408,2,332,465
71,1,P,-2,3,50347,58708,8361,427,8,467,90
71,1,P,-3,1,65535,71115,5580,5580,6,827,210
71,1,P,-3,2,65535,76427,10892,5053,8,467,90
71,1,P,-3,3,65535,80202,14667,3517,4,452,360
71,1,T,1,1,87238,90566,3328,3328,5,662,300
71,1,T,1,2,87238,105185,17947,14361,6,827,210
71,1,T,1,3,87238,110406,23168,4962,2,332,465
71,1,T,2,1,124891,127821,2930,2930,6,827,210
71,1,T,2,2,124891,129175,4284,1096,4,452,360
71,1,T,3,1,143401,146788,3387,3387,4,452,360
71,1,T,3,2,143401,147531,4130,486,7,287,180
71,1,T,3,3,143401,148417,5016,628,2,332,465
71,1,T,4,1,154916,164414,9498,9498,2,332,465
71,1,T,4,2,154916,164958,10042,286,4,452,360
71,1,T,4,3,154916,165592,10676,376,8,467,90
71,1,T,4,4,154916,166234,11318,384,5,662,300
71,1,T,4,5,154916,166909,11993,417,1,632,495
71,1,T,5,1,174255,178357,4102,4102,3,782,390
71,1,T,5,2,174255,179837,5582,1222,1,632,495
71,1,T,5,3,174255,180441,6186,346,4,452,360
71,1,T,5,4,174255,180939,6684,240,7,287,180
71,1,T,6,1,188693,193430,4737,4737,6,827,210
71,1,T,6,2,188693,194115,5422,426,5,662,300
71,1,T,6,3,188693,194824,6131,450,1,632,495
71,1,T,6,4,188693,195495,6802,413,8,467,90
