subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
92,1,P,-1,1,11072,24115,13043,13043,1,632,495
92,1,P,-1,2,11072,26355,15283,1981,5,662,300
92,1,P,-1,3,11072,26984,15912,371,3,782,390
92,1,P,-2,1,33746,40188,6442,6442,2,332,465
92,1,P,-2,2,33746,40627,6881,181,4,452,360
92,1,P,-2,3,33746,41151,7405,267,8,467,90
92,1,P,-3,1,47531,53183,5652,5652,6,827,210
92,1,P,-3,2,47531,53853,6322,413,7,287,180
92,1,P,-3,3,47531,54482,6951,373,9,647,120
92,1,T,1,1,61214,64522,3308,3308,8,467,90
92,1,T,1,2,61214,65207,3993,429,5,662,300
92,1,T,2,1,71509,74478,2969,2969,6,827,210
92,1,T,2,2,71509,74975,3466,240,4,452,360
92,1,T,3,1,81143,84877,3734,3734,4,452,360
92,1,T,3,2,81143,85258,4115,124,7,287,180
92,1,T,3,3,81143,85815,4672,298,2,332,465
92,1,T,4,1,91872,95854,3982,3982,8,467,90
92,1,T,4,2,91872,96253,4381,141,5,662,300
92,1,T,4,3,91872,96681,4809,170,1,632,495
92,1,T,5,1,103706,108289,4583,4583,1,632,495
92,1,T,5,2,103706,108702,4996,158,3,782,390
92,1,T,5,3,103706,109197,5491,237,4,452,360
92,1,T,5,4,103706,109605,5899,148,7,287,180
92,1,T,6,1,116760,120600,3840,3840,1,632,495
92,1,T,6,2,116760,121005,4245,147,5,662,300
92,1,T,6,3,116760,121427,4667,166,6,827,210
92,1,T,6,4,116760,121901,5141,216,8,467,90
