subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
102,1,P,-1,1,8244,13992,5748,5748,1,632,495
102,1,P,-1,2,8244,14417,6173,167,3,782,390
102,1,P,-1,3,8244,14896,6652,220,5,662,300
102,1,P,-2,1,21108,24191,3083,3083,2,332,465
102,1,P,-2,2,21108,24523,3415,77,4,452,360
102,1,P,-2,3,21108,25003,3895,223,8,467,90
102,1,P,-3,1,31324,34337,3013,3013,6,827,210
102,1,P,-3,2,31324,34863,3539,269,7,287,180
102,1,P,-3,3,31324,35628,4304,507,9,647,120
102,1,T,1,1,41728,44128,2400,2400,8,467,90
102,1,T,1,2,41728,44647,2919,263,5,662,300
102,1,T,2,1,51196,54607,3411,3411,6,827,210
102,1,T,2,2,51196,55694,4498,830,4,452,360
102,1,T,3,1,67553,70284,2731,2731,4,452,360
102,1,T,3,2,67553,70676,3123,134,7,287,180
102,1,T,3,3,67553,71204,3651,269,2,332,465
102,1,T,4,1,77695,80567,2872,2872,8,467,90
102,1,T,4,2,77695,81954,4259,1131,1,632,495
102,1,T,4,3,77695,82474,4779,262,5,662,300
102,1,T,5,1,89670,93015,3345,3345,3,782,390
102,1,T,5,2,89670,93553,3883,281,4,452,360
102,1,T,5,3,89670,94198,4528,387,1,632,495
102,1,T,5,4,89670,94811,5141,355,7,287,180
102,1,T,6,1,102097,105177,3080,3080,6,827,210
102,1,T,6,2,102097,105691,3594,256,1,632,495
102,1,T,6,3,102097,106211,4114,262,5,662,300
102,1,T,6,4,102097,106767,4670,298,8,467,90
102,1,T,7,1,115023,122483,7460,7460,5,662,300
102,1,T,7,2,115023,123001,7978,260,2,332,465
102,1,T,7,3,115023,123578,8555,319,1,632,495
102,1,T,7,4,115023,124105,9082,269,8,467,90
102,1,T,7,5,115023,124621,9598,258,6,827,210
102,1,T,8,1,132795,140848,8053,8053,4,452,360
102,1,T,8,2,132795,141345,8550,240,2,332,465
102,1,T,8,3,132795,141852,9057,249,7,287,180
102,1,T,8,4,132795,142718,9923,608,3,782,390
102,1,T,8,5,132795,146840,14045,3864,1,632,495
102,1,T,9,1,155893,161095,5202,5202,3,782,390
102,1,T,9,2,155893,161874,5981,522,9,647,120
102,1,T,9,3,155893,164256,8363,2123,8,467,90
102,1,T,9,4,155893,166817,10924,2302,7,287,180
102,1,T,9,5,155893,168788,12895,1713,2,332,465
102,1,T,9,6,155893,170768,14875,1722,4,452,360
102,1,T,10,1,179894,183132,3238,3238,3,782,390
102,1,T,10,2,179894,185023,5129,1634,9,647,120
102,1,T,10,3,179894,186268,6374,988,8,467,90
102,1,T,10,4,179894,187270,7376,744,7,287,180
102,1,T,10,5,179894,189438,9544,1911,2,332,465
102,1,T,10,6,179894,190904,11010,1209,4,452,360
