subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
87,1,P,-1,1,11080,16895,5815,5815,5,662,300
87,1,P,-1,2,11080,27013,15933,9861,1,632,495
87,1,P,-1,3,11080,27543,16463,272,3,782,390
87,1,P,-1,4,11080,28126,17046,325,5,662,300
87,1,P,-2,1,34806,47096,12290,12290,2,332,465
87,1,P,-2,2,34806,47390,12584,37,4,452,360
87,1,P,-2,3,34806,49936,15130,2289,8,467,90
87,1,P,-3,1,56981,95708,38727,38727,7,287,180
87,1,P,-3,2,56981,96509,39528,543,1,632,495
87,1,P,-3,3,56981,97073,40092,306,6,827,210
87,1,T,1,1,103988,107353,3365,3365,8,467,90
87,1,T,1,2,103988,107969,3981,358,5,662,300
87,1,T,2,1,113412,116722,3310,3310,6,827,210
87,1,T,2,2,113412,117349,3937,373,4,452,360
87,1,T,3,1,123758,127001,3243,3243,4,452,360
87,1,T,3,2,123758,127561,3803,302,7,287,180
87,1,T,3,3,123758,128238,4480,418,2,332,465
87,1,T,4,1,134497,143630,9133,9132,8,467,90
87,1,T,4,2,134497,144065,9568,176,4,452,360
87,1,T,4,3,134497,144450,9953,127,1,632,495
87,1,T,4,4,134497,144823,10326,117,5,662,300
87,1,T,5,1,151908,161409,9501,9501,3,782,390
87,1,T,5,2,151908,161766,9858,99,1,632,495
87,1,T,5,3,151908,162230,10322,205,4,452,360
87,1,T,5,4,151908,162797,10889,309,7,287,180
87,1,T,6,1,170111,176408,6297,6297,6,827,210
87,1,T,6,2,170111,177615,7504,952,1,632,495
87,1,T,6,3,170111,178121,8010,248,5,662,300
87,1,T,6,4,170111,178754,8643,377,8,467,90
87,1,T,7,1,187176,195870,8694,8694,5,662,300
87,1,T,7,2,187176,197295,10119,1166,1,632,495
87,1,T,7,3,187176,197836,10660,283,4,452,360
87,1,T,7,4,187176,198348,11172,254,2,332,465
87,1,T,7,5,187176,199040,11864,433,6,827,210
87,1,T,7,6,187176,199580,12404,282,8,467,90
87,1,T,8,1,208832,214418,5586,5586,4,452,360
87,1,T,8,2,208832,214961,6129,285,7,287,180
87,1,T,8,3,208832,215541,6709,322,2,332,465
87,1,T,8,4,208832,216119,7287,320,3,782,390
87,1,T,8,5,208832,216534,7702,157,1,632,495
