Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
7/7/2014, 09:37:34,-17.392736,13.622562,926.95,252,311,-2,0,1
7/7/2014, 09:38:17,-17.392792,13.622637,939.6,4572,152,0,10.1,1
7/7/2014, 09:38:55,-17.392942,13.622689,935.03,324,28,0,17.57, 
7/7/2014, 09:39:32,-17.39303,13.622716,948.65,1872,322,0,10.2, 
7/7/2014, 09:40:10,-17.392891,13.622677,920.97,2484,316,0,16, 
7/7/2014, 09:40:45,-17.392838,13.622693,907.75,828,24,0,6.13, 
7/7/2014, 09:41:21,-17.39291,13.622701,934.29,1008,0,0,8.05, 
7/7/2014, 09:42:03,-17.392952,13.622755,934.01,612,35,0,7.39, 
7/7/2014, 09:42:38,-17.392929,13.622718,927.9,1008,339,0,4.69, 
7/7/2014, 09:43:15,-17.392813,13.622648,952.93,216,105,0,14.88, 
7/7/2014, 09:43:51,-17.392839,13.622808,920.29,3564,285,0,17.22, 
7/7/2014, 09:44:27,-17.392838,13.622602,905.07,0,324,0,21.86, 
7/7/2014, 09:45:02,-17.392727,13.622561,936.37,900,49,0,13.09, 
7/7/2014, 09:45:37,-17.392815,13.622569,934.66,324,52,0,9.82, 
7/7/2014, 09:46:11,-17.392794,13.622579,925.87,360,0,0,2.56, 
7/7/2014, 09:46:47,-17.392759,13.622585,925.22,1260,338,0,3.94, 
7/7/2014, 09:47:23,-17.392815,13.6226,915.74,504,0,0,6.43, 
7/7/2014, 09:47:58,-17.392715,13.62259,925.21,468,347,0,11.17, 
7/7/2014, 09:48:34,-17.392771,13.622583,945.41,756,338,0,6.27, 
7/7/2014, 09:49:09,-17.392759,13.622622,932.66,252,161,0,4.35, 
7/7/2014, 09:49:44,-17.392733,13.622599,924.44,144,0,0,3.78, 
7/7/2014, 09:50:21,-17.392748,13.622587,941,0,164,0,2.1, 
7/7/2014, 09:50:56,-17.392763,13.622617,928.06,288,0,0,3.59, 
7/7/2014, 09:51:32,-17.392733,13.622636,934.21,720,1,0,3.9, 
7/7/2014, 09:52:08,-17.392767,13.622627,939.94,468,0,0,3.9, 
7/7/2014, 09:52:43,-17.392759,13.622628,938.78,936,0,0,0.9, 
7/7/2014, 09:53:18,-17.392778,13.622642,936.99,324,93,0,2.58, 
7/7/2014, 09:53:55,-17.392712,13.622555,922.48,684,40,0,11.79, 
