Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
5/29/2014, 16:05:33,-17.392548,13.625013,935.25,432,154,-2,0,1
5/29/2014, 16:06:30,-17.392479,13.624968,901.89,504,312,0,9.04,1
5/29/2014, 16:07:06,-17.392477,13.624978,892.74,684,132,0,1.08,1
5/29/2014, 16:07:44,-17.392502,13.625031,945.67,252,327,0,6.27,1
5/29/2014, 16:08:18,-17.392496,13.624932,919.78,756,68,0,10.53,1
5/29/2014, 16:08:55,-17.392466,13.624942,905.14,360,0,0,3.5,1
5/29/2014, 16:09:33,-17.392527,13.624954,926.07,720,4,0,6.9,1
5/29/2014, 16:10:08,-17.392548,13.624946,920.39,252,71,0,2.48,1
5/29/2014, 16:10:42,-17.392546,13.62499,948.67,900,0,0,4.67,1
5/29/2014, 16:11:20,-17.392527,13.62499,923.56,540,340,0,2.11,1
5/29/2014, 16:11:56,-17.392502,13.624944,917,0,0,0,5.62,1
5/29/2014, 16:12:30,-17.392639,13.625034,950.91,648,114,0,17.98,1
5/29/2014, 16:13:05,-17.392519,13.625011,936.76,828,0,0,13.56,1
5/29/2014, 16:13:43,-17.392502,13.62497,903.67,1008,187,0,4.74,1
5/29/2014, 16:14:21,-17.392471,13.624979,916.34,468,49,0,3.58,1
5/29/2014, 16:14:55,-17.392485,13.624963,911.52,756,11,0,2.3,1
5/29/2014, 16:15:33,-17.392504,13.624978,932.54,972,136,0,2.65,1
5/29/2014, 16:16:10,-17.392498,13.624961,906.85,1116,159,0,1.92,1
5/29/2014, 16:16:48,-17.392527,13.624953,908.87,432,148,0,3.33,1
5/29/2014, 16:17:24,-17.392572,13.625045,946.19,828,0,0,10.97,1
5/29/2014, 16:17:59,-17.392548,13.625025,933.39,72,0,0,3.41,1
5/29/2014, 16:18:37,-17.39253,13.624959,921.15,180,0,0,7.28,1
5/29/2014, 16:19:12,-17.392555,13.624996,944.65,468,355,0,4.81,1
5/29/2014, 16:19:50,-17.392519,13.624958,918.53,1188,29,0,5.68,1
5/29/2014, 16:20:14,-17.392567,13.624968,917.23,792,0,-1,5.44,1
5/29/2014, 16:20:56,-17.392561,13.624971,918.31,828,316,0,0.74,1
5/29/2014, 16:21:31,-17.39253,13.624934,934,1260,54,0,5.22,1
5/29/2014, 16:22:12,-17.392647,13.625038,935.69,180,321,0,17.06,1
