Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
7/7/2014, 09:48:38,-17.392591,13.625037,926.05,540,154,-2,0,1
7/7/2014, 09:49:12,-17.392601,13.624938,938.89,612,79,0,10.56,1
7/7/2014, 09:49:47,-17.392494,13.624898,945.96,288,220,0,12.63,1
7/7/2014, 09:50:23,-17.392641,13.624902,910.04,0,14,-1,16.35,1
7/7/2014, 09:50:59,-17.392614,13.62483,930.43,2196,192,0,8.21,1
7/7/2014, 09:51:36,-17.392536,13.624903,973.4,1368,168,0,11.63,1
7/7/2014, 09:52:16,-17.392536,13.625083,970.09,0,106,0,19.1,1
7/7/2014, 09:52:51,-17.392597,13.624808,929.26,0,302,0,29.96,1
7/7/2014, 09:53:26,-17.392527,13.624779,949.47,3024,214,0,8.37,1
7/7/2014, 09:54:04,-17.392363,13.624943,910.55,0,272,0,25.21,1
7/7/2014, 09:54:39,-17.392464,13.624887,933.25,0,79,0,12.71,1
7/7/2014, 09:55:17,-17.392452,13.624893,924.76,2448,335,0,1.48,1
7/7/2014, 09:56:13,-17.392599,13.624799,922.67,7020,220,0,19.15,1
7/7/2014, 09:56:48,-17.392485,13.624958,1003.89,1980,338,0,21.1,1
7/7/2014, 09:57:23,-17.39249,13.624926,985.05,3240,299,0,3.44,1
7/7/2014, 09:58:01,-17.392391,13.624848,964.9,5580,18,0,13.77,1
7/7/2014, 09:58:38,-17.392338,13.624863,1005.1,3996,144,0,6.1,1
7/7/2014, 09:59:32,-17.392517,13.624908,941.62,3348,344,0,20.47,1
7/7/2014, 10:00:10,-17.392591,13.624889,950.11,0,308,0,8.47,1
7/7/2014, 10:01:06,-17.392647,13.624928,1005.92,396,172,0,7.48,1
7/7/2014, 10:01:43,-17.392502,13.624908,948.6,0,235,0,16.26,1
7/7/2014, 10:02:19,-17.392509,13.624926,940.74,0,188,0,2.06,1
7/7/2014, 10:02:56,-17.392572,13.624904,957.71,0,123,0,7.38,1
7/7/2014, 10:03:36,-17.392519,13.624897,934.14,1260,71,0,5.94,1
7/7/2014, 10:04:15,-17.392582,13.624882,947.6,936,199,0,7.18,1
7/7/2014, 10:04:57,-17.392725,13.624891,959.85,900,301,0,15.93,1
7/7/2014, 10:05:37,-17.392529,13.624952,933.9,0,0,0,22.74,1
7/7/2014, 10:06:13,-17.39258,13.624875,892.78,1764,301,0,9.95,1
7/7/2014, 10:06:48,-17.39253,13.624929,918.56,1836,77,0,7.98,1
7/7/2014, 10:07:24,-17.392607,13.624903,914.89,2484,122,0,9,1
7/7/2014, 10:08:00,-17.392603,13.624859,939.84,0,299,0,4.69,1
7/7/2014, 10:09:01,-17.392517,13.624887,930.39,1548,129,0,10.01,1
7/7/2014, 10:09:37,-17.392607,13.62484,910.58,0,169,0,11.18,1
7/7/2014, 10:10:13,-17.392555,13.624788,922.53,0,111,0,7.99,1
7/7/2014, 10:10:54,-17.392551,13.624843,925.26,0,247,0,5.85,1
7/7/2014, 10:11:30,-17.392612,13.624897,929.54,216,133,0,8.88,1
7/7/2014, 10:12:04,-17.392603,13.624885,934.57,1656,115,0,1.62,1
7/7/2014, 10:12:40,-17.392595,13.624891,933.28,0,127,0,1.09,1
7/7/2014, 10:13:18,-17.392601,13.624904,934.9,0,142,0,1.53,1
7/7/2014, 10:13:55,-17.392588,13.624894,928.2,0,241,0,1.79,1
7/7/2014, 10:14:34,-17.392601,13.62493,944.98,432,119,0,4.08,1
7/7/2014, 10:16:58,-17.392586,13.624917,919.53,0,310,0,2.16,1
7/7/2014, 10:17:33,-17.39259,13.624881,900.84,684,255,0,3.85,1
7/7/2014, 10:18:10,-17.392584,13.624857,911.19,0,127,0,2.63,1
7/7/2014, 10:24:25,-17.39262,13.624925,927.95,0,143,0,8.25,1
7/7/2014, 10:25:00,-17.392599,13.624847,934.06,0,284,0,8.6,1
7/7/2014, 10:25:35,-17.39263,13.624928,952.99,0,294,0,9.26,1
7/7/2014, 10:26:11,-17.392574,13.62493,942.88,540,96,0,6.23,1
7/7/2014, 10:43:32,-17.392675,13.624832,981.65,1440,150,0,15.31,1
7/7/2014, 10:44:08,-17.392662,13.62481,983.27,0,309,0,2.75,1
7/7/2014, 10:44:42,-17.392742,13.624881,985.36,1152,105,0,11.66,1
7/7/2014, 10:45:21,-17.392679,13.624844,983.55,1044,26,0,8.03,1
7/7/2014, 10:45:57,-17.392546,13.624846,953.29,0,78,0,14.79,1
7/7/2014, 10:46:33,-17.392683,13.624862,956.59,0,191,0,15.33,1
7/7/2014, 10:47:09,-17.392578,13.624825,949.67,0,343,0,12.32,1
7/7/2014, 10:49:06,-17.392599,13.624861,921.52,3132,92,0,4.48,1
7/7/2014, 10:49:45,-17.392668,13.624924,937.08,1224,155,0,10.18,1
7/7/2014, 10:50:26,-17.39266,13.624881,946.43,1260,319,0,4.65,1
7/7/2014, 10:51:02,-17.392588,13.624888,909.09,0,55,0,8.04,1
7/7/2014, 10:51:37,-17.392525,13.624888,935.38,576,0,0,7.01,1
7/7/2014, 10:52:13,-17.392506,13.624933,935.74,612,107,0,5.22,1
7/7/2014, 10:52:49,-17.392483,13.624908,921.46,0,0,0,3.68,1
7/7/2014, 10:53:24,-17.392597,13.624874,919.08,0,100,0,13.18,1
7/7/2014, 10:54:00,-17.392527,13.624944,916.61,0,182,0,10.76,1
7/7/2014, 10:54:36,-17.392475,13.624825,948.09,0,231,0,13.89,1
7/7/2014, 10:55:11,-17.392618,13.624736,892.23,1656,151,0,18.49,1
7/7/2014, 10:55:52,-17.392569,13.624807,900.84,576,41,0,9.3,1
7/7/2014, 10:56:33,-17.392443,13.624831,894.15,2052,248,0,14.24,1
7/7/2014, 10:57:16,-17.392626,13.624756,908.87,720,75,0,21.85,1
7/7/2014, 10:57:52,-17.392467,13.624774,912.83,1224,50,0,17.78,1
7/7/2014, 10:58:28,-17.392334,13.62487,892.42,0,135,0,17.96,1
7/7/2014, 10:59:04,-17.392376,13.62482,869.41,0,32,0,7.07,1
7/7/2014, 10:59:39,-17.392384,13.624869,887.54,1404,38,0,5.27,1
7/7/2014, 11:00:15,-17.392496,13.624865,926.52,0,132,0,12.46,1
7/7/2014, 11:00:52,-17.392483,13.624925,889.93,3312,47,0,6.53,1
7/7/2014, 11:01:30,-17.392462,13.624987,933.92,2844,238,0,6.98,1
7/7/2014, 11:02:43,-17.392555,13.625025,884.05,3312,70,0,11.1,1
7/7/2014, 11:03:19,-17.392681,13.624918,917.11,3600,74,0,18.03,1
7/7/2014, 11:04:00,-17.392439,13.624784,956.93,468,0,0,30.43,1
7/7/2014, 11:04:37,-17.392439,13.624795,924.52,0,153,0,1.17,1
7/7/2014, 11:05:12,-17.392426,13.624909,890.56,432,102,0,12.18,1
7/7/2014, 11:05:48,-17.392609,13.624825,945.64,0,140,0,22.22,1
7/7/2014, 11:06:24,-17.392511,13.624763,947.56,0,196,0,12.73,1
7/7/2014, 11:07:02,-17.392483,13.624802,911.99,2052,41,0,5.18,1
7/7/2014, 11:07:38,-17.392563,13.624816,918.83,0,0,0,9.02,1
7/7/2014, 11:08:15,-17.392488,13.624887,929.98,0,28,0,11.24,1
7/7/2014, 11:08:51,-17.39257,13.624886,930.18,0,265,0,9.12,1
7/7/2014, 11:09:28,-17.39254,13.624984,911.14,0,227,0,10.92,1
