Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
7/22/2014, 17:48:27,-17.413536,13.444051,1006.58,3528,201,-2,0,1
7/22/2014, 17:49:41,-17.413931,13.443883,1018.11,0,281,0,47.4,1
7/22/2014, 17:50:16,-17.414169,13.443646,1021.45,0,214,0,36.51,1
7/22/2014, 17:50:52,-17.414381,13.443391,1013.82,0,201,0,35.88,1
7/22/2014, 17:51:27,-17.414541,13.443194,1006.31,0,232,0,27.45,1
7/22/2014, 17:52:02,-17.414888,13.442981,1009.59,0,197,0,44.72,1
7/22/2014, 17:52:36,-17.415226,13.442795,1009.51,6084,194,0,42.45,1
7/22/2014, 17:53:10,-17.415518,13.442718,1012.14,0,201,0,33.48,1
7/22/2014, 17:53:44,-17.415798,13.442562,1000.6,0,220,0,35.26,1
7/22/2014, 17:54:19,-17.416065,13.442408,994.22,0,216,0,33.89,1
7/22/2014, 17:54:53,-17.416346,13.442101,1014.46,0,262,0,45.14,1
7/22/2014, 17:55:28,-17.416536,13.441822,1025.35,0,288,0,36.37,1
7/22/2014, 17:56:03,-17.416735,13.441538,1021.98,0,334,0,37.38,1
7/22/2014, 17:56:42,-17.416855,13.441266,999.38,3384,234,0,31.79,1
7/22/2014, 17:57:17,-17.417192,13.4411,1008.65,0,215,0,41.41,1
7/22/2014, 17:57:52,-17.417473,13.440879,1016.42,0,237,0,39.07,1
7/22/2014, 17:58:27,-17.417435,13.440933,1031.05,684,0,0,7.12,1
7/22/2014, 17:59:02,-17.417437,13.440833,1001.41,0,212,0,10.61,1
7/22/2014, 17:59:36,-17.417604,13.440523,1004.79,0,210,0,37.77,1
7/22/2014, 18:00:11,-17.417719,13.440274,1002.13,1512,128,0,29.35,1
7/22/2014, 18:00:59,-17.417341,13.439969,1006.94,0,344,0,53.05,1
7/22/2014, 18:01:40,-17.416992,13.439769,1017.89,5652,349,0,44.23,1
7/22/2014, 18:02:19,-17.416632,13.439653,1020.17,2664,9,0,41.88,1
7/22/2014, 18:02:59,-17.416281,13.439523,1012.39,4212,350,0,41.39,1
7/22/2014, 18:03:40,-17.415819,13.439237,1014.56,1080,109,0,59.66,1
7/22/2014, 18:04:18,-17.415701,13.439137,1014.12,3492,285,0,16.87,1
7/22/2014, 18:04:55,-17.415579,13.438836,1018.96,2988,305,0,34.7,1
7/22/2014, 18:05:37,-17.41564,13.438735,1038.18,0,108,0,12.68,1
7/22/2014, 18:06:16,-17.415491,13.438719,1030.2,1728,341,0,16.65,1
7/22/2014, 18:06:51,-17.415634,13.438742,1011.33,0,314,0,16.09,1
7/22/2014, 18:07:26,-17.415762,13.438437,1005.28,0,249,0,35.35,1
7/22/2014, 18:08:00,-17.416058,13.438191,1003.72,4824,219,0,42.01,1
7/22/2014, 18:08:34,-17.416426,13.438014,1007.09,0,200,0,45.02,1
7/22/2014, 18:09:07,-17.416758,13.437873,997.25,2268,213,0,39.83,1
7/22/2014, 18:09:41,-17.41711,13.437682,1002.68,0,200,0,44.08,1
7/22/2014, 18:10:14,-17.417461,13.437539,1006.96,0,203,0,41.87,1
7/22/2014, 18:10:48,-17.417744,13.437392,995.94,5076,204,0,35.12,1
7/22/2014, 18:11:22,-17.417934,13.43728,1001,3276,236,0,24.24,1
7/22/2014, 18:11:56,-17.418304,13.437123,1008.56,5760,194,0,44.39,1
7/22/2014, 18:12:30,-17.418526,13.436879,1002.96,3348,251,0,35.77,1
7/22/2014, 18:13:04,-17.418804,13.436619,1006.22,3852,219,0,41.43,1
7/22/2014, 18:13:38,-17.419096,13.436346,1004.02,4644,254,0,43.51,1
7/22/2014, 18:14:12,-17.419231,13.436178,995.6,4788,233,0,23.3,1
7/22/2014, 18:14:46,-17.419603,13.436019,1011.89,2772,225,0,44.67,1
7/22/2014, 18:15:20,-17.419796,13.435937,1017.49,2700,199,0,23.16,1
7/22/2014, 18:15:54,-17.420118,13.435798,1007.08,2556,281,0,38.72,1
7/22/2014, 18:16:28,-17.420364,13.43579,1041.11,1836,200,0,27.37,1
7/22/2014, 18:17:02,-17.420502,13.435599,1012.21,1584,196,0,25.42,1
7/22/2014, 18:17:35,-17.420721,13.435451,1012.13,0,212,0,28.98,1
7/22/2014, 18:18:09,-17.420948,13.435229,1010.26,3960,292,0,34.52,1
7/22/2014, 18:18:43,-17.421215,13.43494,1008.29,5256,236,0,42.68,1
7/22/2014, 18:19:17,-17.421406,13.434608,1008.52,4608,213,0,41.13,1
7/22/2014, 18:19:51,-17.42177,13.434263,1026.75,4320,285,0,54.57,1
7/22/2014, 18:20:25,-17.421846,13.433939,1013.83,2232,318,0,35.4,1
7/22/2014, 18:20:59,-17.422001,13.433719,1007.03,1008,228,0,29.01,1
7/22/2014, 18:21:34,-17.42206,13.433648,1008.7,72,143,-1,9.99,1
7/22/2014, 18:22:09,-17.42207,13.433615,1015.4,1152,0,0,3.67,1
7/22/2014, 18:22:48,-17.422115,13.433734,1021.18,504,244,0,13.58,1
7/22/2014, 18:23:23,-17.422112,13.433653,1004.77,396,222,0,8.6,1
7/22/2014, 18:23:59,-17.422138,13.43372,1012.48,0,0,0,7.67,1
7/22/2014, 18:24:34,-17.422092,13.433781,1025.02,324,0,0,8.25,1
7/22/2014, 18:25:09,-17.422104,13.433696,1010.47,2376,270,0,9.12,1
7/22/2014, 18:25:43,-17.422104,13.433637,1024.15,828,349,0,6.26,1
7/22/2014, 18:26:19,-17.422062,13.433661,1004.48,756,273,0,5.32,1
7/22/2014, 18:26:56,-17.421967,13.433691,1005.8,684,41,0,11.03,1
7/22/2014, 18:27:31,-17.421942,13.433611,1013.37,2448,288,0,8.93,1
7/22/2014, 18:28:09,-17.421921,13.433569,1005.48,216,291,0,5.03,1
7/22/2014, 18:28:51,-17.421967,13.433514,1041.06,504,268,0,7.76,1
7/22/2014, 18:29:25,-17.42193,13.43364,1019.26,72,144,0,13.99,1
7/22/2014, 18:30:09,-17.42189,13.433409,1022.8,1116,272,0,24.91,1
7/22/2014, 18:30:52,-17.42181,13.433353,938.41,936,98,0,10.7,1
7/22/2014, 18:31:42,-17.422018,13.433628,1037.22,396,227,0,37.23,1
7/22/2014, 18:32:17,-17.421881,13.433627,1006.71,900,0,0,15.23,1
7/22/2014, 18:32:55,-17.42193,13.433616,1010.09,1512,272,0,5.57,1
7/22/2014, 18:33:34,-17.421907,13.433581,1009.94,396,142,0,4.51,1
7/22/2014, 18:34:09,-17.421867,13.433531,1012.83,1332,0,0,6.92,1
7/22/2014, 18:34:43,-17.421932,13.43363,1008.03,0,0,0,12.75,1
7/22/2014, 18:35:17,-17.421936,13.433633,1011.37,0,82,0,0.55,1
7/22/2014, 18:35:52,-17.421892,13.433611,1025.41,1116,322,0,5.42,1
7/22/2014, 18:36:31,-17.421932,13.433624,1010.15,900,272,0,4.66,1
7/22/2014, 18:37:06,-17.421909,13.433752,1023.87,1476,222,0,13.82,1
7/22/2014, 18:37:42,-17.421839,13.43352,1014.3,2304,221,0,25.82,1
7/22/2014, 18:38:19,-17.421886,13.43359,1015.21,1368,267,0,9.08,1
7/22/2014, 18:38:55,-17.421923,13.433582,1014.45,2232,226,0,4.2,1
7/22/2014, 18:39:29,-17.421879,13.433517,1014,0,0,0,8.46,1
7/22/2014, 18:40:04,-17.421917,13.433489,988.64,324,15,0,5.17,1
7/22/2014, 18:40:40,-17.421919,13.433491,1008.4,216,0,0,0.31,1
