ID,PoO,PoO_LAT,PoO_LNG,to,to_LAT,to_LNG,PNT
48,orue,-17.439283,13.668533,orotumba,-17.3417778,13.7805833,
48,orue,-17.439283,13.668533,otjinungua,-17.264,12.4427222,
48,orue,-17.439283,13.668533,okanguati,-17.43125,13.2724,
48,orue,-17.439283,13.668533,otjimuhaka,-17.3293611,13.8339722,98
48,orue,-17.439283,13.668533,ongokua,-16.656,13.423,
48,orue,-17.439283,13.668533,ehomba,-17.4963889,13.8186389,121
48,orue,-17.439283,13.668533,ruacana,-17.434674,14.386568,
48,orue,-17.439283,13.668533,omangete,-17.500971,13.38364,
49,orue,-17.439283,13.668533,epupa,-17.0021667,13.2441667,
49,orue,-17.439283,13.668533,opuwo,-18.0539167,13.8326389,157
49,orue,-17.439283,13.668533,orotumba,-17.3417778,13.7805833,76
49,orue,-17.439283,13.668533,otjinungua,-17.264,12.4427222,
49,orue,-17.439283,13.668533,okanguati,-17.43125,13.2724,
49,orue,-17.439283,13.668533,otjimuhaka,-17.3293611,13.8339722,115
49,orue,-17.439283,13.668533,ongokua,-16.656,13.423,
49,orue,-17.439283,13.668533,ehomba,-17.4963889,13.8186389,
49,orue,-17.439283,13.668533,ruacana,-17.434674,14.386568,
49,orue,-17.439283,13.668533,omangete,-17.500971,13.38364,
50,orue,-17.439283,13.668533,epupa,-17.0021667,13.2441667,
50,orue,-17.439283,13.668533,opuwo,-18.0539167,13.8326389,130
50,orue,-17.439283,13.668533,orotumba,-17.3417778,13.7805833,
50,orue,-17.439283,13.668533,otjinungua,-17.264,12.4427222,
50,orue,-17.439283,13.668533,okanguati,-17.43125,13.2724,230
50,orue,-17.439283,13.668533,otjimuhaka,-17.3293611,13.8339722,99
50,orue,-17.439283,13.668533,ongokua,-16.656,13.423,
50,orue,-17.439283,13.668533,ehomba,-17.4963889,13.8186389,113
50,orue,-17.439283,13.668533,ruacana,-17.434674,14.386568,
50,orue,-17.439283,13.668533,omangete,-17.500971,13.38364,
51,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,324
51,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,172
51,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,82
51,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,237
51,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,260
51,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,78
51,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,342
51,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,100
51,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,96
51,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,218
52,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,305
52,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,175
52,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,95
52,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
52,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,285
52,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,84
52,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
52,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,115
52,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
52,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,233
53,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,
53,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,
53,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,
53,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
53,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,270
53,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,
53,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
53,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,
53,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
53,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,219
54,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,331.5
54,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,173
54,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,87
54,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
54,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,263
54,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,85
54,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,1
54,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,98
54,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
54,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,216.5
55,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,306
55,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,195
55,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,77
55,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
55,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,275
55,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,81
55,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
55,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,106
55,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
55,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,212
56,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,
56,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,185
56,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,
56,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
56,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,270
56,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,
56,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
56,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,
56,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
56,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,228
57,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,
57,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,160
57,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,
57,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
57,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,277
57,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,107
57,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
57,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,121
57,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,113
57,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,241
58,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,322
58,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,167
58,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,
58,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
58,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,268
58,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,
58,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
58,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,121
58,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
58,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,217
59,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,306
59,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,157
59,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,92
59,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
59,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,267
59,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,87.5
59,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,349
59,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,113
59,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
59,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,217
60,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,299
60,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,182
60,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,83
60,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,300
60,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,280
60,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,63
60,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,2
60,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,92
60,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,90
60,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,205
61,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,
61,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,195
61,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,
61,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
61,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,266
61,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,114
61,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
61,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,123
61,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
61,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,215
62,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,290
62,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,142
62,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,95
62,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
62,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,256
62,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,78
62,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,360
62,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,108
62,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,100
62,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,187
63,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,330.5
63,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,250
63,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,72
63,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
63,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,285
63,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,75
63,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,10
63,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,101
63,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
63,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,209
64,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,300
64,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,160
64,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,69
64,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
64,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,262
64,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,72
64,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,351
64,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,
64,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,82
64,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,240
65,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,320
65,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,185
65,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,88
65,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,285
65,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,264
65,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,97
65,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,2
65,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,108
65,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,106
65,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,200
66,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,309
66,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,222
66,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,
66,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
66,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,273
66,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,
66,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,354
66,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,
66,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
66,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,243
67,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,311
67,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,199
67,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,84
67,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
67,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,256
67,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,85
67,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,
67,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,108
67,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
67,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,
68,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,323.5
68,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,165
68,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,83
68,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
68,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,267.5
68,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,87
68,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,350
68,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,78
68,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
68,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,234
69,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,303.5
69,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,164
69,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,80
69,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
69,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,265
69,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,69
69,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,345
69,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,
69,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,104
69,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,217.5
70,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,325
70,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,168
70,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,80
70,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
70,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,257
70,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,81
70,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,
70,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,107
70,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
70,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,207
71,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,315
71,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,150
71,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,95
71,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
71,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,265
71,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,94
71,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,5
71,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,112
71,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
71,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,238
72,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,310
72,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,175
72,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,82
72,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,249
72,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,272
72,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,92
72,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,
72,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,117
72,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,107
72,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,244
73,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,317
73,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,210
73,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,119
73,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
73,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,256
73,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,112
73,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,328
73,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,133.5
73,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,
73,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,214
74,otjomuru,-17.4102,13.47085,epupa,-17.0021667,13.2441667,
74,otjomuru,-17.4102,13.47085,opuwo,-18.0539167,13.8326389,104
74,otjomuru,-17.4102,13.47085,orotumba,-17.3417778,13.7805833,
74,otjomuru,-17.4102,13.47085,otjinungua,-17.264,12.4427222,
74,otjomuru,-17.4102,13.47085,okanguati,-17.43125,13.2724,
74,otjomuru,-17.4102,13.47085,otjimuhaka,-17.3293611,13.8339722,
74,otjomuru,-17.4102,13.47085,ongokua,-16.656,13.423,
74,otjomuru,-17.4102,13.47085,ehomba,-17.4963889,13.8186389,
74,otjomuru,-17.4102,13.47085,ruacana,-17.434674,14.386568,85
74,otjomuru,-17.4102,13.47085,omangete,-17.500971,13.38364,
75,okotuwondo,-17.40556,13.470221,epupa,-17.0021667,13.2441667,299
75,okotuwondo,-17.40556,13.470221,opuwo,-18.0539167,13.8326389,197
75,okotuwondo,-17.40556,13.470221,orotumba,-17.3417778,13.7805833,76
75,okotuwondo,-17.40556,13.470221,otjinungua,-17.264,12.4427222,
75,okotuwondo,-17.40556,13.470221,okanguati,-17.43125,13.2724,260
75,okotuwondo,-17.40556,13.470221,otjimuhaka,-17.3293611,13.8339722,81
75,okotuwondo,-17.40556,13.470221,ongokua,-16.656,13.423,
75,okotuwondo,-17.40556,13.470221,ehomba,-17.4963889,13.8186389,
75,okotuwondo,-17.40556,13.470221,ruacana,-17.434674,14.386568,
75,okotuwondo,-17.40556,13.470221,omangete,-17.500971,13.38364,
76,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,318
76,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,146.5
76,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,75
76,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
76,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,255
76,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,77
76,okau,-17.3923,13.606783,ongokua,-16.656,13.423,7
76,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,124
76,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,98
76,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
77,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,290
77,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,199
77,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,90
77,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
77,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,245
77,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,94
77,okau,-17.3923,13.606783,ongokua,-16.656,13.423,323
77,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,133
77,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
77,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
78,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
78,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,190
78,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,115
78,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
78,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,284
78,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,102.5
78,okau,-17.3923,13.606783,ongokua,-16.656,13.423,339
78,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,115
78,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,86
78,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
79,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
79,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,179
79,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,72
79,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
79,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,259
79,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,53
79,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
79,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
79,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
79,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
80,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,306
80,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,157
80,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,78
80,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
80,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,272
80,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,74
80,okau,-17.3923,13.606783,ongokua,-16.656,13.423,354
80,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
80,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
80,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,261
81,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,303
81,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,183.5
81,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,68
81,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
81,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,253
81,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,67.5
81,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
81,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,92.5
81,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,82
81,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,232.5
82,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,303.5
82,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,189
82,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,
82,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
82,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,272
82,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,
82,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
82,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
82,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
82,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,241
83,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,289
83,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,139
83,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,77
83,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
83,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254
83,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,77
83,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
83,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,120
83,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,
83,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,226
84,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,
84,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,172
84,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,88
84,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
84,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,262
84,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,74
84,okau,-17.3923,13.606783,ongokua,-16.656,13.423,
84,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,
84,okau,-17.3923,13.606783,ruacana,-17.434674,14.386568,9
84,okau,-17.3923,13.606783,omangete,-17.500971,13.38364,
86,okau,-17.3923,13.606783,epupa,-17.0021667,13.2441667,345
86,okau,-17.3923,13.606783,opuwo,-18.0539167,13.8326389,177
86,okau,-17.3923,13.606783,orotumba,-17.3417778,13.7805833,94
86,okau,-17.3923,13.606783,otjinungua,-17.264,12.4427222,
86,okau,-17.3923,13.606783,okanguati,-17.43125,13.2724,254
86,okau,-17.3923,13.606783,otjimuhaka,-17.3293611,13.8339722,90
86,okau,-17.3923,13.606783,ongokua,-16.656,13.423,10
86,okau,-17.3923,13.606783,ehomba,-17.4963889,13.8186389,107
