subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
49,1,P,-1,1,10036,18436,8400,8400,1,632,495
49,1,P,-1,2,10036,19823,9787,1129,3,782,390
49,1,P,-1,3,10036,21090,11054,1009,5,662,300
49,1,P,-2,1,30126,41548,11422,11422,2,332,465
49,1,P,-2,2,30126,43467,13341,1661,4,452,360
49,1,P,-2,3,30126,46913,16787,3187,8,467,90
49,1,P,-3,1,55325,60188,4863,4863,6,827,210
49,1,P,-3,2,55325,76314,20989,15869,7,287,180
49,1,P,-3,3,55325,77463,22138,891,9,647,120
49,1,T,1,1,84966,88465,3499,3499,8,467,90
49,1,T,1,2,84966,91105,6139,2382,5,662,300
49,1,T,2,1,97210,99434,2224,2224,6,827,210
49,1,T,2,2,97210,100724,3514,1031,4,452,360
49,1,T,3,1,107776,111878,4102,4102,4,452,360
49,1,T,3,2,107776,113453,5677,1316,7,287,180
49,1,T,3,3,107776,114649,6873,938,2,332,465
49,1,T,4,1,122451,125746,3295,3295,8,467,90
49,1,T,4,2,122451,127071,4620,1067,1,632,495
49,1,T,4,3,122451,129823,7372,2494,5,662,300
49,1,T,5,1,138214,141231,3017,3017,3,782,390
49,1,T,5,2,138214,142458,4244,969,4,452,360
49,1,T,5,3,138214,143869,5655,1153,1,632,495
49,1,T,5,4,138214,145063,6849,936,7,287,180
49,1,T,6,1,153621,156481,2860,2860,6,827,210
49,1,T,6,2,153621,158519,4898,1780,5,662,300
49,1,T,6,3,153621,159774,6153,996,1,632,495
49,1,T,6,4,153621,161152,7531,1119,8,467,90
49,1,T,7,1,171336,174509,3173,3173,5,662,300
49,1,T,7,2,171336,175830,4494,1062,2,332,465
49,1,T,7,3,171336,177455,6119,1366,1,632,495
49,1,T,7,4,171336,179843,8507,2130,8,467,90
49,1,T,7,5,171336,181523,10187,1421,6,827,210
49,1,T,8,1,191030,193945,2915,2915,4,452,360
49,1,T,8,2,191030,196791,5761,2586,2,332,465
49,1,T,8,3,191030,197791,6761,742,7,287,180
49,1,T,8,4,191030,200655,9625,2606,3,782,390
49,1,T,8,5,191030,201620,10590,707,1,632,495
49,1,T,9,1,212261,215253,2992,2992,3,782,390
49,1,T,9,2,212261,219307,7046,3796,9,647,120
49,1,T,9,3,212261,221174,8913,1610,4,452,360
49,1,T,9,4,212261,223014,10753,1583,2,332,465
49,1,T,9,5,212261,229757,17496,6486,8,467,90
49,1,T,10,1,240808,243063,2255,2255,3,782,390
49,1,T,10,2,240808,245353,4545,2031,8,467,90
49,1,T,10,3,240808,249278,8470,3666,7,287,180
49,1,T,10,4,240808,250359,9551,823,2,332,465
49,1,T,10,5,240808,251530,10722,913,9,647,120
49,1,T,10,6,240808,252550,11742,762,4,452,360
