subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
76,1,P,-1,9769,3,135,315,1,2,0,21213
76,1,P,-2,36531,3,248,48248,0,5,0,15508
76,1,P,-3,57583,3,679,659,2,1,0,20321
76,1,T,1,83341,2,85,85,2,0,1,5909
76,1,T,2,93798,2,64,64,2,0,1,5255
76,1,T,3,104607,3,472,472,3,0,1,6294
76,1,T,4,116451,3,815,851,1,2,0,6168
76,1,T,5,129174,4,3417,3471,2,2,0,11593
76,1,T,6,147317,4,6158,6518,2,2,0,7691
