subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
999,1,P,-1,1,7682,8198,516,516,1,632,495
999,1,P,-1,2,7682,8496,814,40,3,782,390
999,1,P,-1,3,7682,8876,1194,122,5,662,300
999,1,P,-2,1,14842,15381,539,539,2,332,465
999,1,P,-2,2,14842,15670,828,31,4,452,360
999,1,P,-2,3,14842,16063,1221,134,8,467,90
999,1,P,-3,1,22168,22531,363,363,6,827,210
999,1,P,-3,2,22168,22957,789,167,7,287,180
999,1,P,-3,3,22168,23323,1155,107,9,647,120
999,1,T,1,1,30398,30751,353,353,8,467,90
999,1,T,1,2,30398,31150,752,140,5,662,300
999,1,T,2,1,36229,36843,614,614,6,827,210
999,1,T,2,2,36229,37266,1037,166,4,452,360
999,1,T,3,1,45387,46170,783,783,4,452,360
999,1,T,3,2,45387,46466,1079,37,7,287,180
999,1,T,3,3,45387,46859,1472,135,2,332,465
999,1,T,4,1,52952,53799,847,847,8,467,90
999,1,T,4,2,52952,54223,1271,167,1,632,495
999,1,T,4,3,52952,54591,1639,110,5,662,300
999,1,T,5,1,62421,62854,433,433,3,782,390
999,1,T,5,2,62421,63260,839,150,4,452,360
999,1,T,5,3,62421,63638,1217,119,1,632,495
999,1,T,5,4,62421,64112,1691,216,7,287,180
999,1,T,6,1,71220,72046,826,826,6,827,210
999,1,T,6,2,71220,72435,1215,130,1,632,495
999,1,T,6,3,71220,72764,1544,73,5,662,300
999,1,T,6,4,71220,73144,1924,122,8,467,90
999,1,T,7,1,81213,81960,747,747,5,662,300
999,1,T,7,2,81213,82357,1144,141,2,332,465
999,1,T,7,3,81213,82789,1576,174,1,632,495
999,1,T,7,4,81213,83295,2082,248,8,467,90
999,1,T,7,5,81213,83736,2523,183,6,827,210
999,1,T,8,1,91799,93059,1260,1260,4,452,360
999,1,T,8,2,91799,93432,1633,115,2,332,465
999,1,T,8,3,91799,93849,2050,159,7,287,180
999,1,T,8,4,91799,94351,2552,244,3,782,390
999,1,T,8,5,91799,94752,2953,142,1,632,495
999,1,T,9,1,103717,104466,749,749,3,782,390
999,1,T,9,2,103717,104818,1101,96,9,647,120
999,1,T,9,3,103717,105303,1586,227,2,332,465
999,1,T,9,4,103717,105722,2005,160,4,452,360
999,1,T,9,5,103717,106114,2397,133,8,467,90
999,1,T,9,6,103717,106463,2746,91,7,287,180
999,1,T,10,1,117357,118748,1391,1391,3,782,390
999,1,T,10,2,117357,119524,2167,518,7,287,180
999,1,T,10,3,117357,119906,2549,124,8,467,90
999,1,T,10,4,117357,120421,3064,257,2,332,465
999,1,T,10,5,117357,120871,3514,193,9,647,120
999,1,T,10,6,117357,121297,3940,168,4,452,360
999,1,T,11,1,131280,132805,1525,1525,5,662,300
999,1,T,11,2,131280,133096,1816,32,9,647,120
999,1,T,11,3,131280,133575,2295,221,1,632,495
999,1,T,11,4,131280,134016,2736,182,7,287,180
999,1,T,11,5,131280,134409,3129,134,4,452,360
999,1,T,11,6,131280,134789,3509,121,2,332,465
999,1,T,11,7,131280,135192,3912,144,8,467,90
999,1,T,12,1,145340,149877,4537,4537,5,662,300
999,1,T,12,2,145340,150275,4935,140,9,647,120
999,1,T,12,3,145340,150754,5414,220,7,287,180
999,1,T,12,4,145340,151473,6133,461,4,452,360
999,1,T,12,5,145340,151792,6452,62,8,467,90
999,1,T,12,6,145340,152119,6779,70,2,332,465
999,1,T,12,7,145340,152479,7139,101,6,827,210
999,1,T,13,1,163495,165814,2319,2319,1,632,495
999,1,T,13,2,163495,166195,2700,125,8,467,90
999,1,T,13,3,163495,166600,3105,146,5,662,300
999,1,T,13,4,163495,166918,3423,60,9,647,120
999,1,T,13,5,163495,167378,3883,202,6,827,210
999,1,T,13,6,163495,168952,5457,1316,2,332,465
999,1,T,13,7,163495,169253,5758,43,4,452,360
999,1,T,13,8,163495,169570,6075,61,7,287,180
999,1,T,14,1,180772,182578,1806,1806,5,662,300
999,1,T,14,2,180772,183294,2522,459,3,782,390
999,1,T,14,3,180772,185309,4537,1756,9,647,120
999,1,T,14,4,180772,185736,4964,168,6,827,210
999,1,T,14,5,180772,186233,5461,239,2,332,465
999,1,T,14,6,180772,187331,6559,840,7,287,180
999,1,T,14,7,180772,188506,7734,918,4,452,360
