subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
999,1,P,-1,1,8476,10687,2211,2211,1,632,495
999,1,P,-1,2,8476,11583,3107,641,3,782,390
999,1,P,-1,3,8476,12114,3638,276,5,662,300
999,1,P,-2,1,20198,22033,1835,1835,2,332,465
999,1,P,-2,2,20198,22814,2616,526,4,452,360
999,1,P,-2,3,20198,23478,3280,409,8,467,90
999,1,P,-3,1,30913,32644,1731,1731,6,827,210
999,1,P,-3,2,30913,33726,2813,828,7,287,180
999,1,P,-3,3,30913,34568,3655,587,9,647,120
999,1,T,1,1,40654,45058,4404,4404,8,467,90
999,1,T,1,2,40654,46076,5422,764,5,662,300
999,1,T,2,1,51852,54622,2770,2770,6,827,210
999,1,T,2,2,51852,55566,3714,689,4,452,360
999,1,T,3,1,61984,64138,2154,2154,4,452,360
999,1,T,3,2,61984,65005,3021,612,7,287,180
999,1,T,3,3,61984,65753,3769,494,2,332,465
999,1,T,4,1,72854,74800,1946,1946,8,467,90
999,1,T,4,2,72854,75732,2878,674,1,632,495
999,1,T,4,3,72854,76532,3678,541,5,662,300
999,1,T,5,1,84389,86533,2144,2144,3,782,390
999,1,T,5,2,84389,87427,3038,635,4,452,360
999,1,T,5,3,84389,88346,3957,661,1,632,495
999,1,T,5,4,84389,91185,6796,2581,7,287,180
999,1,T,6,1,98825,100743,1918,1918,6,827,210
999,1,T,6,2,98825,101661,2836,659,1,632,495
999,1,T,6,3,98825,102574,3749,655,5,662,300
999,1,T,6,4,98825,103456,4631,624,8,467,90
999,1,T,7,1,114299,116337,2038,2038,5,662,300
999,1,T,7,2,114299,117401,3102,806,2,332,465
999,1,T,7,3,114299,118372,4073,713,1,632,495
999,1,T,7,4,114299,119492,5193,861,8,467,90
999,1,T,7,5,114299,120428,6129,678,6,827,210
999,1,T,8,1,129088,131088,2000,2000,4,452,360
999,1,T,8,2,129088,132155,3067,809,2,332,465
999,1,T,8,3,129088,133147,4059,733,7,287,180
999,1,T,8,4,129088,134185,5097,780,3,782,390
999,1,T,8,5,129088,135050,5962,607,1,632,495
999,1,T,9,1,146330,148429,2099,2099,3,782,390
999,1,T,9,2,146330,149633,3303,945,9,647,120
999,1,T,9,3,146330,150918,4588,1027,2,332,465
999,1,T,9,4,146330,152061,5731,885,4,452,360
999,1,T,9,5,146330,153187,6857,868,8,467,90
999,1,T,9,6,146330,154041,7711,596,7,287,180
999,1,T,10,1,163855,165950,2095,2094,3,782,390
999,1,T,10,2,163855,167330,3475,1122,7,287,180
999,1,T,10,3,163855,168530,4675,942,8,467,90
999,1,T,10,4,163855,169703,5848,915,2,332,465
999,1,T,10,5,163855,171094,7239,1133,9,647,120
999,1,T,10,6,163855,171913,8058,560,4,452,360
999,1,T,11,1,185556,191954,6398,6398,1,632,495
999,1,T,11,2,185556,193225,7669,1012,5,662,300
999,1,T,11,3,185556,194459,8903,976,9,647,120
999,1,T,11,4,185556,199476,13920,4759,7,287,180
999,1,T,12,1,216358,218825,2467,2466,5,662,300
999,1,T,12,2,216358,219906,3548,823,7,287,180
999,1,T,12,3,216358,220887,4529,722,2,332,465
999,1,T,12,4,216358,221884,5526,739,4,452,360
999,1,T,12,5,216358,222933,6575,790,8,467,90
999,1,T,12,6,216358,223824,7466,633,6,827,210
