subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
104,1,P,-1,1,14802,19614,4812,4812,1,632,495
104,1,P,-1,2,14802,20158,5356,287,3,782,390
104,1,P,-1,3,14802,20565,5763,149,5,662,300
104,1,P,-2,1,26708,32492,5784,5784,2,332,465
104,1,P,-2,2,26708,32901,6193,152,4,452,360
104,1,P,-2,3,26708,33360,6652,202,8,467,90
104,1,P,-3,1,39801,59250,19449,19449,7,287,180
104,1,P,-3,2,39801,59875,20074,366,9,647,120
104,1,P,-3,3,39801,60324,20523,191,6,827,210
104,1,T,1,1,67006,71296,4290,4290,8,467,90
104,1,T,1,2,67006,71858,4852,304,5,662,300
104,1,T,2,1,78474,82185,3711,3711,6,827,210
104,1,T,2,2,78474,82803,4329,361,4,452,360
104,1,T,3,1,88941,92471,3530,3530,4,452,360
104,1,T,3,2,88941,93004,4063,276,7,287,180
104,1,T,3,3,88941,93682,4741,419,2,332,465
104,1,T,4,1,99931,104741,4810,4810,8,467,90
104,1,T,4,2,99931,105340,5409,343,5,662,300
104,1,T,4,3,99931,105853,5922,254,1,632,495
104,1,T,5,1,112866,117721,4855,4855,3,782,390
104,1,T,5,2,112866,118204,5338,226,1,632,495
104,1,T,5,3,112866,118742,5876,279,4,452,360
104,1,T,5,4,112866,119298,6432,298,7,287,180
104,1,T,6,1,126563,132928,6365,6365,6,827,210
104,1,T,6,2,126563,133445,6882,259,5,662,300
104,1,T,6,3,126563,133999,7436,296,1,632,495
104,1,T,6,4,126563,134601,8038,344,3,782,390
104,1,T,6,5,126563,135243,8680,384,8,467,90
