subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
42,1,P,-1,1,8562,21364,12802,12802,1,632,495
42,1,P,-1,2,8562,22671,14109,1049,5,662,300
42,1,P,-1,3,8562,23763,15201,834,3,782,390
42,1,P,-2,1,30712,32791,2079,2079,2,332,465
42,1,P,-2,2,30712,33566,2854,517,4,452,360
42,1,P,-2,3,30712,34522,3810,698,8,467,90
42,1,P,-3,1,41686,44959,3273,3273,6,827,210
42,1,P,-3,2,41686,46033,4347,816,7,287,180
42,1,P,-3,3,41686,46879,5193,588,9,647,120
42,1,T,1,1,55188,65298,10110,10110,8,467,90
42,1,T,1,2,55188,66161,10973,605,5,662,300
42,1,T,2,1,71700,74483,2783,2783,6,827,210
42,1,T,2,2,71700,75389,3689,649,4,452,360
42,1,T,3,1,81769,83716,1947,1947,4,452,360
42,1,T,3,2,81769,84507,2738,532,7,287,180
42,1,T,3,3,81769,85341,3572,576,2,332,465
42,1,T,4,1,91624,93899,2275,2275,8,467,90
42,1,T,4,2,91624,94955,3331,798,1,632,495
42,1,T,4,3,91624,95890,4266,677,5,662,300
42,1,T,5,1,103396,105846,2450,2450,3,782,390
42,1,T,5,2,103396,106604,3208,500,4,452,360
42,1,T,5,3,103396,107380,3984,518,1,632,495
42,1,T,5,4,103396,108476,5080,838,7,287,180
42,1,T,6,1,116054,119202,3148,3148,6,827,210
42,1,T,6,2,116054,119978,3924,518,5,662,300
42,1,T,6,3,116054,121483,5429,1247,1,632,495
42,1,T,6,4,116054,124258,8204,2517,8,467,90
42,1,T,7,1,132897,135909,3012,3012,5,662,300
42,1,T,7,2,132897,136786,3889,619,2,332,465
42,1,T,7,3,132897,137640,4743,596,1,632,495
42,1,T,7,4,132897,138536,5639,638,8,467,90
42,1,T,7,5,132897,139410,6513,616,6,827,210
42,1,T,8,1,147893,152756,4863,4863,3,782,390
42,1,T,8,2,147893,153806,5913,792,4,452,360
42,1,T,8,3,147893,154637,6744,573,2,332,465
42,1,T,8,4,147893,156452,8559,1556,7,287,180
42,1,T,8,5,147893,157318,9425,608,1,632,495
42,1,T,9,1,167985,170475,2490,2490,3,782,390
42,1,T,9,2,167985,171342,3357,608,9,647,120
42,1,T,9,3,167985,172268,4283,667,4,452,360
42,1,T,9,4,167985,173076,5091,550,2,332,465
42,1,T,9,5,167985,175111,7126,1777,7,287,180
42,1,T,10,1,185403,187063,1660,1660,7,287,180
42,1,T,10,2,185403,187805,2402,484,8,467,90
42,1,T,10,3,185403,188873,3470,810,2,332,465
42,1,T,10,4,185403,189479,4076,347,9,647,120
42,1,T,10,5,185403,190118,4715,381,4,452,360
