subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
80,1,P,-1,1,9114,25033,15919,15919,1,632,495
80,1,P,-1,2,9114,26018,16904,728,5,662,300
80,1,P,-2,1,33457,40365,6908,6908,2,332,465
80,1,P,-2,2,33457,40806,7349,185,4,452,360
80,1,P,-2,3,33457,41322,7865,258,8,467,90
80,1,P,-3,1,48006,52572,4566,4566,6,827,210
80,1,P,-3,2,48006,53604,5598,775,7,287,180
80,1,P,-3,3,48006,54722,6716,861,9,647,120
80,1,T,1,1,61426,67419,5993,5993,8,467,90
80,1,T,1,2,61426,68009,6583,334,5,662,300
80,1,T,2,1,73332,77151,3819,3819,6,827,210
80,1,T,2,2,73332,78523,5191,1114,4,452,360
80,1,T,3,1,84866,89229,4363,4363,4,452,360
80,1,T,3,2,84866,89893,5027,408,7,287,180
80,1,T,3,3,84866,90513,5647,362,2,332,465
80,1,T,4,1,96671,99930,3259,3259,8,467,90
80,1,T,4,2,96671,101922,5251,1735,5,662,300
80,1,T,4,3,96671,103739,7068,1559,1,632,495
80,1,T,5,1,114987,121885,6898,6898,3,782,390
80,1,T,5,2,114987,123094,8107,952,4,452,360
80,1,T,5,3,114987,124337,9350,987,1,632,495
80,1,T,5,4,114987,125421,10434,826,7,287,180
80,1,T,6,1,132851,136307,3456,3456,6,827,210
80,1,T,6,2,132851,137660,4809,1097,5,662,300
80,1,T,6,3,132851,140002,7151,2084,1,632,495
80,1,T,6,4,132851,141677,8826,1418,8,467,90
80,1,T,7,1,150351,153826,3475,3475,5,662,300
80,1,T,7,2,150351,155128,4777,1047,2,332,465
80,1,T,7,3,150351,156389,6038,1003,1,632,495
80,1,T,7,4,150351,157708,7357,1063,8,467,90
80,1,T,7,5,150351,158913,8562,945,6,827,210
80,1,T,8,1,167510,170265,2755,2755,4,452,360
80,1,T,8,2,167510,171479,3969,958,2,332,465
80,1,T,8,3,167510,172583,5073,846,7,287,180
80,1,T,8,4,167510,183480,15970,10639,3,782,390
80,1,T,8,5,167510,189466,21956,5729,8,467,90
80,1,T,9,1,199506,202929,3423,3423,3,782,390
80,1,T,9,2,199506,204726,5220,1541,5,662,300
80,1,T,9,3,199506,206603,7097,1620,4,452,360
80,1,T,9,4,199506,211899,12393,5037,2,332,465
80,1,T,9,5,199506,213432,13926,1277,7,287,180
80,1,T,10,1,225252,227640,2388,2388,3,782,390
80,1,T,10,2,225252,232531,7279,4635,4,452,360
80,1,T,10,3,225252,234025,8773,1240,2,332,465
80,1,T,10,4,225252,235399,10147,1116,7,287,180
80,1,T,10,5,225252,236795,11543,1138,8,467,90
80,1,T,10,6,225252,240692,15440,3641,9,647,120
