subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
18,1,P,-1,1,11767,25499,13732,13732,1,632,495
18,1,P,-1,2,11767,28948,17181,3191,3,782,390
18,1,P,-1,3,11767,31502,19735,2296,5,662,300
18,1,P,-2,1,38953,46067,7114,7114,2,332,465
18,1,P,-2,2,38953,48320,9367,1995,4,452,360
18,1,P,-2,3,38953,50542,11589,1965,8,467,90
18,1,P,-3,1,57919,63349,5430,5430,6,827,210
18,1,P,-3,2,57919,65327,7408,1720,9,647,120
18,1,P,-3,3,57919,67215,9296,1630,7,287,180
18,1,T,1,1,74721,80286,5565,5565,8,467,90
18,1,T,1,2,74721,82422,7701,1877,5,662,300
18,1,T,2,1,91769,95590,3821,3821,6,827,210
18,1,T,2,2,91769,97347,5578,1498,4,452,360
18,1,T,3,1,104776,108641,3865,3865,4,452,360
18,1,T,3,2,104776,110800,6024,1900,7,287,180
18,1,T,3,3,104776,112451,7675,1392,2,332,465
18,1,T,4,1,119460,127047,7587,7587,8,467,90
18,1,T,4,2,119460,129031,9571,1726,1,632,495
18,1,T,4,3,119460,130723,11263,1437,5,662,300
18,1,T,5,1,138668,143581,4913,4913,3,782,390
18,1,T,5,2,138668,145823,7155,1983,4,452,360
18,1,T,5,3,138668,147788,9120,1706,1,632,495
18,1,T,5,4,138668,149474,10806,1427,7,287,180
18,1,T,6,1,157594,163106,5512,5512,6,827,210
18,1,T,6,2,157594,165792,8198,2428,1,632,495
18,1,T,6,3,157594,167388,9794,1338,5,662,300
18,1,T,6,4,157594,168550,10956,904,8,467,90
18,1,T,7,1,177576,183233,5657,5657,5,662,300
18,1,T,7,2,177576,187398,9822,3906,2,332,465
18,1,T,7,3,177576,189433,11857,1776,1,632,495
18,1,T,7,4,177576,191217,13641,1526,8,467,90
18,1,T,7,5,177576,193559,15983,2083,6,827,210
18,1,T,8,1,202653,206220,3567,3567,4,452,360
18,1,T,8,2,202653,208709,6056,2230,2,332,465
18,1,T,8,3,202653,211225,8572,2258,7,287,180
18,1,T,8,4,202653,215087,12434,3604,1,632,495
18,1,T,8,5,202653,216307,13654,961,3,782,390
18,1,T,9,1,226503,232480,5977,5977,3,782,390
18,1,T,9,2,226503,235566,9063,2827,4,452,360
18,1,T,9,3,226503,237485,10982,1661,2,332,465
18,1,T,9,4,226503,239581,13078,1837,7,287,180
18,1,T,9,5,226503,240933,14430,1094,9,647,120
18,1,T,10,1,259595,265535,5940,5940,3,782,390
18,1,T,10,2,259595,269956,10361,4162,7,287,180
18,1,T,10,3,259595,272536,12941,2321,8,467,90
18,1,T,10,4,259595,274727,15132,1933,9,647,120
18,1,T,10,5,259595,276905,17310,1920,4,452,360
18,1,T,10,6,259595,278826,19231,1663,2,332,465
