subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
35,1,P,-1,1,10859,14124,3265,3265,1,632,495
35,1,P,-1,2,10859,15896,5037,1514,5,662,300
35,1,P,-1,3,10859,18063,7204,1909,3,782,390
35,1,P,-2,1,25155,27049,1894,1894,2,332,465
35,1,P,-2,2,25155,27864,2709,558,4,452,360
35,1,P,-2,3,25155,31427,6272,3306,8,467,90
35,1,P,-3,1,39409,41407,1998,1998,6,827,210
35,1,P,-3,2,39409,42361,2952,696,7,287,180
35,1,P,-3,3,39409,43200,3791,581,9,647,120
35,1,T,1,1,51246,53815,2569,2569,8,467,90
35,1,T,1,2,51246,55001,3755,927,5,662,300
35,1,T,2,1,61192,63013,1821,1821,6,827,210
35,1,T,2,2,61192,64131,2939,860,4,452,360
35,1,T,3,1,72067,73878,1811,1811,4,452,360
35,1,T,3,2,72067,75031,2964,895,7,287,180
35,1,T,3,3,72067,75972,3905,682,2,332,465
35,1,T,4,1,82969,84775,1806,1806,8,467,90
35,1,T,4,2,82969,85885,2916,852,5,662,300
35,1,T,4,3,82969,86890,3921,747,1,632,495
35,1,T,5,1,94871,96668,1797,1797,3,782,390
35,1,T,5,2,94871,98414,3543,1487,4,452,360
35,1,T,5,3,94871,99393,4522,720,1,632,495
35,1,T,5,4,94871,100250,5379,599,7,287,180
35,1,T,6,1,108713,110623,1910,1910,6,827,210
35,1,T,6,2,108713,111992,3279,1110,3,782,390
35,1,T,6,3,108713,113063,4350,812,1,632,495
35,1,T,6,4,108713,114027,5314,706,8,467,90
35,1,T,7,1,123007,124860,1853,1853,5,662,300
35,1,T,7,2,123007,125894,2887,776,2,332,465
35,1,T,7,3,123007,126763,3756,610,1,632,495
35,1,T,7,4,123007,127560,4553,538,8,467,90
35,1,T,7,5,123007,128338,5331,520,6,827,210
35,1,T,8,1,137342,138842,1500,1500,4,452,360
35,1,T,8,2,137342,139768,2426,667,2,332,465
35,1,T,8,3,137342,140544,3202,517,7,287,180
35,1,T,8,4,137342,141390,4048,587,1,632,495
35,1,T,8,5,137342,142091,4749,442,3,782,390
35,1,T,9,1,152295,154135,1840,1840,3,782,390
35,1,T,9,2,152295,155730,3435,1337,9,647,120
35,1,T,9,3,152295,157862,5567,1874,4,452,360
35,1,T,9,4,152295,158692,6397,573,7,287,180
35,1,T,9,5,152295,159452,7157,502,2,332,465
35,1,T,10,1,169648,171753,2105,2105,3,782,390
35,1,T,10,2,169648,172760,3112,749,8,467,90
35,1,T,10,3,169648,173664,4016,646,7,287,180
35,1,T,10,4,169648,174377,4729,454,2,332,465
35,1,T,10,5,169648,175120,5472,485,4,452,360
35,1,T,10,6,169648,175889,6241,512,9,647,120
