subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
98,1,P,-1,12940,3,135,5135,0,4,0,18996
98,1,P,-2,37515,3,248,248,3,0,1,5930
98,1,P,-3,48993,3,679,679,3,0,1,15523
98,1,T,1,70483,2,85,85,2,0,1,9478
98,1,T,2,84508,2,64,65,1,1,0,9911
98,1,T,3,99972,3,472,427,1,2,0,11678
98,1,T,4,117205,3,815,851,1,2,0,19266
