subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
48,1,P,-1,1,10158,13437,3279,3279,1,632,495
48,1,P,-1,2,10158,17048,6890,3353,3,782,390
48,1,P,-1,3,10158,18673,8515,1366,5,662,300
48,1,P,-2,1,25947,28401,2454,2454,2,332,465
48,1,P,-2,2,25947,29693,3746,1034,4,452,360
48,1,P,-2,3,25947,30917,4970,966,8,467,90
48,1,P,-3,1,39661,41877,2216,2216,6,827,210
48,1,P,-3,2,39661,43193,3532,1058,7,287,180
48,1,P,-3,3,39661,44411,4750,960,9,647,120
48,1,T,1,1,52490,60555,8065,8065,8,467,90
48,1,T,1,2,52490,62451,9961,1638,5,662,300
48,1,T,2,1,68515,70488,1973,1973,6,827,210
48,1,T,2,2,68515,71903,3388,1156,4,452,360
48,1,T,3,1,78821,80701,1880,1880,4,452,360
48,1,T,3,2,78821,81880,3059,920,7,287,180
48,1,T,3,3,78821,83014,4193,875,2,332,465
48,1,T,4,1,89950,92852,2902,2902,8,467,90
48,1,T,4,2,89950,94315,4365,1205,1,632,495
48,1,T,4,3,89950,95393,5443,820,5,662,300
48,1,T,5,1,104166,106077,1911,1911,3,782,390
48,1,T,5,2,104166,107311,3145,976,5,662,300
48,1,T,5,3,104166,108397,4231,827,4,452,360
48,1,T,5,4,104166,109529,5363,874,1,632,495
48,1,T,5,5,104166,110585,6419,797,7,287,180
48,1,T,6,1,118590,120542,1952,1952,6,827,210
48,1,T,6,2,118590,121677,3087,877,1,632,495
48,1,T,6,3,118590,122796,4206,861,5,662,300
48,1,T,6,4,118590,124769,6179,1715,8,467,90
48,1,T,7,1,134036,135936,1900,1900,5,662,300
48,1,T,7,2,134036,137078,3042,884,2,332,465
48,1,T,7,3,134036,138312,4276,976,1,632,495
48,1,T,7,4,134036,139463,5427,894,8,467,90
48,1,T,7,5,134036,140650,6614,929,6,827,210
48,1,T,8,1,149934,152088,2154,2154,4,452,360
48,1,T,8,2,149934,153109,3175,763,2,332,465
48,1,T,8,3,149934,154146,4212,779,7,287,180
48,1,T,8,4,149934,155198,5264,794,5,662,300
48,1,T,8,5,149934,156150,6216,694,3,782,390
48,1,T,9,1,166350,168416,2066,2066,3,782,390
48,1,T,9,2,166350,169695,3345,1021,4,452,360
48,1,T,9,3,166350,170731,4381,778,2,332,465
48,1,T,9,4,166350,171857,5507,867,9,647,120
48,1,T,9,5,166350,172809,6459,693,5,662,300
48,1,T,9,6,166350,173837,7487,769,7,287,180
48,1,T,10,1,183934,185768,1834,1834,3,782,390
48,1,T,10,2,183934,186953,3019,927,7,287,180
48,1,T,10,3,183934,187921,3987,710,2,332,465
48,1,T,10,4,183934,188966,5032,789,4,452,360
48,1,T,10,5,183934,190001,6067,778,9,647,120
