subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
122,1,P,-1,1,10393,11400,1007,1007,1,632,495
122,1,P,-1,2,10393,11753,1360,96,3,782,390
122,1,P,-1,3,10393,14738,4345,2726,5,662,300
122,1,P,-2,1,21545,21702,157,157,2,332,465
122,1,P,-2,2,21545,22155,610,195,4,452,360
122,1,P,-2,3,21545,24090,2545,1678,8,467,90
122,1,P,-3,1,30742,35360,4618,4618,6,827,210
122,1,P,-3,2,30742,35941,5199,323,7,287,180
122,1,P,-3,3,30742,36496,5754,297,9,647,120
122,1,T,1,1,44690,47682,2992,2992,8,467,90
122,1,T,1,2,44690,48524,3834,585,5,662,300
122,1,T,2,1,55563,57374,1811,1811,6,827,210
122,1,T,2,2,55563,58259,2696,627,4,452,360
122,1,T,3,1,65527,66526,999,999,4,452,360
122,1,T,3,2,65527,67293,1766,510,7,287,180
122,1,T,3,3,65527,68262,2735,711,2,332,465
122,1,T,4,1,75145,76567,1422,1421,8,467,90
122,1,T,4,2,75145,77448,2303,625,1,632,495
122,1,T,4,3,75145,78345,3200,639,5,662,300
122,1,T,5,1,86180,87719,1539,1539,3,782,390
122,1,T,5,2,86180,88783,2603,807,4,452,360
122,1,T,5,3,86180,89912,3732,870,1,632,495
122,1,T,5,4,86180,90946,4766,775,7,287,180
122,1,T,6,1,98797,100365,1568,1568,6,827,210
122,1,T,6,2,98797,101764,2967,1141,1,632,495
122,1,T,6,3,98797,102947,4150,924,5,662,300
122,1,T,6,4,98797,107306,8509,4100,8,467,90
122,1,T,7,1,116542,118164,1622,1622,5,662,300
122,1,T,7,2,116542,120374,3832,1953,1,632,495
122,1,T,7,3,116542,121619,5077,986,2,332,465
122,1,T,7,4,116542,124833,8291,2955,8,467,90
122,1,T,8,1,135293,136734,1441,1441,2,332,465
122,1,T,8,2,135293,137890,2597,898,7,287,180
122,1,T,8,3,135293,139831,4538,1683,3,782,390
122,1,T,8,4,135293,141319,6026,1230,1,632,495
