subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
27,1,P,-1,1,13445,18579,5134,5134,1,632,495
27,1,P,-1,2,13445,21250,7805,2413,3,782,390
27,1,P,-2,1,35403,39420,4017,4017,2,332,465
27,1,P,-2,2,35403,39927,4524,249,4,452,360
27,1,P,-2,3,35403,40456,5053,271,8,467,90
27,1,P,-3,1,46887,51997,5110,5110,6,827,210
27,1,P,-3,2,46887,52673,5786,418,7,287,180
27,1,P,-3,3,46887,53241,6354,309,9,647,120
27,1,T,1,1,60005,64161,4156,4156,8,467,90
27,1,T,1,2,60005,64755,4750,336,5,662,300
27,1,T,2,1,70010,73813,3803,3803,6,827,210
27,1,T,2,2,70010,74458,4448,387,4,452,360
27,1,T,3,1,80671,84829,4158,4158,4,452,360
27,1,T,3,2,80671,85288,4617,201,7,287,180
27,1,T,3,3,80671,85880,5209,334,2,332,465
27,1,T,4,1,91958,96436,4478,4478,8,467,90
27,1,T,4,2,91958,97036,5078,341,1,632,495
27,1,T,4,3,91958,97524,5566,230,5,662,300
27,1,T,5,1,104692,110413,5721,5721,3,782,390
27,1,T,5,2,104692,110879,6187,208,4,452,360
27,1,T,5,3,104692,111377,6685,241,1,632,495
27,1,T,5,4,104692,111912,7220,276,7,287,180
27,1,T,6,1,119127,124254,5127,5127,6,827,210
27,1,T,6,2,119127,124993,5866,481,1,632,495
27,1,T,6,3,119127,125557,6430,305,5,662,300
27,1,T,6,4,119127,126076,6949,261,8,467,90
27,1,T,7,1,134423,140108,5685,5685,5,662,300
27,1,T,7,2,134423,140706,6283,340,2,332,465
27,1,T,7,3,134423,141324,6901,360,1,632,495
27,1,T,7,4,134423,141956,7533,374,8,467,90
27,1,T,7,5,134423,142563,8140,348,6,827,210
27,1,T,8,1,150950,153582,2632,2632,4,452,360
27,1,T,8,2,150950,154821,3871,981,2,332,465
27,1,T,8,3,150950,156552,5602,1474,7,287,180
27,1,T,8,4,150950,158061,7111,1251,3,782,390
27,1,T,9,1,170310,173635,3325,3325,9,647,120
27,1,T,9,2,170310,175108,4798,1214,3,782,390
27,1,T,9,3,170310,176547,6237,1180,4,452,360
27,1,T,9,4,170310,177940,7630,1135,2,332,465
27,1,T,9,5,170310,179305,8995,1107,7,287,180
27,1,T,10,1,188993,193571,4578,4578,3,782,390
27,1,T,10,2,188993,196319,7326,2490,2,332,465
27,1,T,10,3,188993,197738,8745,1161,4,452,360
27,1,T,10,4,188993,199047,10054,1051,7,287,180
27,1,T,10,5,188993,200362,11369,1057,8,467,90
