subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
53,1,P,-1,1,10612,37550,26938,26938,1,632,495
53,1,P,-1,2,10612,43160,32548,5352,3,782,390
53,1,P,-1,3,10612,45732,35120,2313,5,662,300
53,1,P,-2,1,52863,57897,5034,5034,2,332,465
53,1,P,-2,2,52863,61547,8684,3392,4,452,360
53,1,P,-2,3,52863,66119,13256,4314,8,467,90
53,1,P,-3,1,73674,78769,5095,5095,6,827,210
53,1,P,-3,2,73674,83098,9424,4071,7,287,180
53,1,P,-3,3,73674,85164,11490,1808,9,647,120
53,1,T,1,1,92035,99735,7700,7700,8,467,90
53,1,T,1,2,92035,101670,9635,1677,5,662,300
53,1,T,2,1,107014,110532,3518,3518,6,827,210
53,1,T,2,2,107014,112399,5385,1610,4,452,360
53,1,T,3,1,118728,122623,3895,3895,4,452,360
53,1,T,3,2,118728,124768,6040,1888,7,287,180
53,1,T,3,3,118728,126451,7723,1425,2,332,465
53,1,T,4,1,133199,137109,3910,3910,8,467,90
53,1,T,4,2,133199,140497,7298,3130,1,632,495
53,1,T,4,3,133199,142187,8988,1432,5,662,300
53,1,T,5,1,149402,157460,8058,8058,3,782,390
53,1,T,5,2,149402,164221,14819,6503,5,662,300
53,1,T,5,3,149402,170289,20887,5810,7,287,180
53,1,T,5,4,149402,172376,22974,1829,4,452,360
53,1,T,6,1,179855,183738,3883,3883,6,827,210
53,1,T,6,2,179855,189628,9773,5632,1,632,495
53,1,T,6,3,179855,192826,12971,2939,5,662,300
53,1,T,6,4,179855,194943,15088,1859,8,467,90
53,1,T,7,1,203626,209023,5397,5397,5,662,300
53,1,T,7,2,203626,213040,9414,3760,4,452,360
53,1,T,7,3,203626,217909,14283,4612,2,332,465
53,1,T,7,4,203626,222117,18491,3950,8,467,90
53,1,T,7,5,203626,228854,25228,6478,6,827,210
53,1,T,8,1,237856,241094,3238,3238,4,452,360
53,1,T,8,2,237856,243011,5155,1660,2,332,465
53,1,T,8,3,237856,244983,7127,1713,7,287,180
53,1,T,8,4,237856,250121,12265,4879,3,782,390
