subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
105,1,P,-1,1,9016,14207,5191,5191,1,632,495
105,1,P,-1,2,9016,14753,5737,288,3,782,390
105,1,P,-1,3,9016,15290,6274,279,5,662,300
105,1,P,-2,1,23858,28601,4743,4743,2,332,465
105,1,P,-2,2,23858,29048,5190,191,4,452,360
105,1,P,-2,3,23858,29662,5804,355,8,467,90
105,1,P,-3,1,35935,41224,5289,5289,6,827,210
105,1,P,-3,2,35935,41937,6002,457,7,287,180
105,1,P,-3,3,35935,42753,6818,557,9,647,120
105,1,T,1,1,60184,63800,3616,3616,8,467,90
105,1,T,1,2,60184,64332,4148,276,5,662,300
105,1,T,2,1,71010,74511,3501,3501,6,827,210
105,1,T,2,2,71010,75357,4347,590,4,452,360
105,1,T,3,1,83189,89528,6339,6339,7,287,180
105,1,T,3,2,83189,93185,9996,3400,4,452,360
105,1,T,3,3,83189,93743,10554,300,7,287,180
105,1,T,3,4,83189,94253,11064,252,2,332,465
105,1,T,4,1,100520,105599,5079,5079,8,467,90
105,1,T,4,2,100520,106525,6005,669,1,632,495
105,1,T,4,3,100520,107121,6601,337,5,662,300
105,1,T,5,1,114392,119978,5586,5586,3,782,390
105,1,T,5,2,114392,120575,6183,340,4,452,360
105,1,T,5,3,114392,121172,6780,340,1,632,495
105,1,T,5,4,114392,121722,7330,292,7,287,180
105,1,T,6,1,129028,134356,5328,5328,6,827,210
105,1,T,6,2,129028,134966,5938,353,1,632,495
105,1,T,6,3,129028,135567,6539,343,5,662,300
105,1,T,6,4,129028,136135,7107,310,8,467,90
105,1,T,7,1,144321,147737,3416,3416,5,662,300
105,1,T,7,2,144321,151803,7482,3809,2,332,465
105,1,T,7,3,144321,152466,8145,404,1,632,495
105,1,T,7,4,144321,153098,8777,374,8,467,90
105,1,T,7,5,144321,153692,9371,336,6,827,210
105,1,T,8,1,162065,170857,8792,8792,4,452,360
105,1,T,8,2,162065,171342,9277,228,7,287,180
105,1,T,8,3,162065,171857,9792,256,2,332,465
105,1,T,8,4,162065,172350,10285,236,1,632,495
105,1,T,8,5,162065,182943,20878,10337,6,827,210
105,1,T,9,1,192148,198258,6110,6110,3,782,390
105,1,T,9,2,192148,198816,6668,301,9,647,120
105,1,T,9,3,192148,199333,7185,259,5,662,300
105,1,T,9,4,192148,202784,10636,3193,8,467,90
105,1,T,9,5,192148,206108,13960,3066,2,332,465
105,1,T,9,6,192148,206677,14529,312,7,287,180
105,1,T,10,1,215841,232002,16161,16161,3,782,390
105,1,T,10,2,215841,232558,16717,298,7,287,180
105,1,T,10,3,215841,232954,17113,143,8,467,90
105,1,T,10,4,215841,234227,18386,1019,2,332,465
105,1,T,10,5,215841,234690,18849,207,4,452,360
105,1,T,10,6,215841,242260,26419,7313,1,632,495
